,country_code,region_id,region_level,region_name,support_below_18
2028,BR,3393801,CITY,Areial,True
2029,BR,3398355,CITY,Igaci,True
2030,CH,6458742,CITY,Gau,True
2031,ES,6355233,CITY,Madrid,True
2032,BR,3444814,CITY,Zacarias,True
2033,JP,7374302,CITY,Sera,True
2034,BR,3390903,CITY,Quixelo,True
2035,BR,6319825,CITY,Turiacu,True
2036,BR,6322634,CITY,Turiuba,True
2037,BR,3392010,CITY,Piquet Carneiro,True
2038,FI,9610655,CITY,Joutsa,True
2039,JP,1851282,CITY,Tadotsu,True
2040,NL,2744609,CITY,Weststellingwerf,True
2041,BR,3401007,CITY,Dois Irmaos do Tocantins,True
2042,BR,3462601,CITY,Gandu,True
2043,BR,3460548,CITY,Itiuba,True
2044,ES,3118528,CITY,Leon,True
2045,BR,6316306,CITY,Afonso Cunha,True
2046,EG,421600,CITY,Badr,True
2047,MX,8583381,CITY,Caborca,True
2048,AR,3841673,CITY,Pehuenches,True
2049,RO,682161,CITY,Cheveresu Mare,True
2050,BR,6317315,CITY,Itaguari,True
2051,JP,2112343,CITY,Kasama,True
2052,US,4218744,CITY,Richmond,True
2053,JP,1856293,CITY,Nabari,True
2054,JP,1857212,CITY,Minakami,True
2055,BR,3446971,CITY,Tanhacu,True
2056,BR,6323810,CITY,Campos de Julio,True
2057,MX,4012045,CITY,Degollado,True
2058,RO,686669,CITY,Adjud,True
2059,BR,3463604,CITY,Fartura,True
2060,FI,648900,CITY,Lappeenranta,True
2061,TR,300796,CITY,Silvan,True
2062,CH,2660338,CITY,Hinwil,True
2063,BR,3451146,CITY,Rio Espera,True
2064,BR,3464630,CITY,Dobrada,True
2065,DE,2829457,CITY,Starnberg,True
2066,RO,665914,CITY,Strunga,True
2067,BR,3465071,CITY,Cruzilia,True
2068,BR,3461023,CITY,Iraquara,True
2069,BR,3924872,CITY,Presidente Medici,True
2070,JP,1859941,CITY,Kashima,True
2071,JP,6822106,CITY,Bando,True
2072,NL,54020010,CITY,De Ronde Venen,True
2073,RO,678499,CITY,Fagaras,True
2074,JP,6822207,CITY,Towada,True
2075,JP,2111669,CITY,Natori,True
2076,BR,3408343,CITY,Acopiara,True
2077,SE,606086,CITY,Gallivare,True
2078,GB,3333216,CITY,Warrington,True
2079,BR,3462367,CITY,Goioxim,True
2080,DE,3220893,CITY,Main Spessart,True
2081,NL,2759633,CITY,Assen,True
2082,BR,3387727,CITY,Serrita,True
2083,GB,2646944,CITY,Highland,True
2084,NL,2754457,CITY,Hellendoorn,True
2085,NO,3156529,CITY,Fredrikstad,True
2086,JP,1853066,CITY,Sakurai,True
2087,MX,3516188,CITY,Tecamachalco,True
2088,BR,3467545,CITY,Candido de Abreu,True
2089,DE,3220797,CITY,Weissenburg Gunzenhausen,True
2090,BR,3467012,CITY,Carangola,True
2091,TR,314826,CITY,Gaziemir,True
2092,BR,3446495,CITY,Tijucas do Sul,True
2093,BR,3403146,CITY,Capistrano,True
2094,JP,6822220,CITY,Ena,True
2095,US,4617305,CITY,Davidson,True
2096,JP,2111684,CITY,Narita,True
2097,CH,2658969,CITY,Rorschach,True
2098,JP,1851348,CITY,Suzuka,True
2099,BR,3469430,CITY,Bom Jesus do Amparo,True
2100,CA,77400042,CITY,Slave Lake,True
2101,SE,605859,CITY,Haparanda,True
2102,BR,3411915,CITY,Miranorte,True
2103,US,4627306,CITY,Hamilton,True
2104,BR,3445453,CITY,Varzea do Poco,True
2105,MX,8583821,CITY,Tihuatlan,True
2106,BR,6319246,CITY,Rolim de Moura,True
2107,BR,6319578,CITY,Palmeiras do Tocantins,True
2108,SE,2720002,CITY,Bracke,True
2109,BR,3472234,CITY,Angatuba,True
2110,NL,2749644,CITY,Oldenzaal,True
2111,BR,3387305,CITY,Sobradinho,True
2112,BR,6321855,CITY,Sericita,True
2113,BR,3393190,CITY,Panelas,True
2114,US,5587975,CITY,Canyon,True
2115,BR,3445675,CITY,Urupes,True
2116,BR,3400553,CITY,Dom Expedito Lopes,True
2117,BR,3394539,CITY,Montes Altos,True
2118,BR,3455729,CITY,Ourinhos,True
2119,TR,311111,CITY,Iskenderun,True
2120,BR,3446923,CITY,Tapejara,True
2121,BR,6322832,CITY,Jesuitas,True
2122,BD,1337209,CITY,Bagerhat,True
2123,US,4697444,CITY,Hidalgo,True
2124,GB,3333209,CITY,Telford and Wrekin,True
2125,BR,3398255,CITY,Independencia,True
2126,NL,2743680,CITY,Tynaarlo,True
2127,BR,3451242,CITY,Rio Branco do Sul,True
2128,BR,6324079,CITY,Santa Isabel,True
2129,MX,4022983,CITY,Doctor Mora,True
2130,NL,2754659,CITY,Heerhugowaard,True
2131,JP,6822147,CITY,Kasuga,True
2132,BR,3471208,CITY,Baependi,True
2133,MX,4013579,CITY,Cocula,True
2134,US,5687489,CITY,Yellowstone,True
2135,SE,2673730,CITY,Stockholm,True
2136,TR,745028,CITY,Izmit,True
2137,SE,2673875,CITY,Stenungsund,True
2138,BR,6321751,CITY,Santa Helena de Minas,True
2139,JP,11611940,CITY,Yatomi,True
2140,BR,3455065,CITY,Paranaiba,True
2141,BR,3450561,CITY,Salto do Itarare,True
2142,BR,3402849,CITY,Carnaiba,True
2143,NO,3133379,CITY,Ullensvang,True
2144,BR,3386543,CITY,Tavares,True
2145,BR,3398335,CITY,Iguaraci,True
2146,BR,3471609,CITY,Areia Branca,True
2147,PL,3093133,CITY,Lodz,True
2148,NO,54040101,CITY,Bjornafjorden,True
2149,BR,3387437,CITY,Sitio Novo,True
2150,JP,1855380,CITY,Ninomiya,True
2151,NL,2749812,CITY,Noordwijk,True
2152,BR,3405341,CITY,Bom Jardim,True
2153,JP,7453516,CITY,Sakura,True
2154,JP,1857061,CITY,Minobu,True
2155,BR,3452552,CITY,Pote,True
2156,MX,8581757,CITY,Villa Comaltitlan,True
2157,ES,3128759,CITY,Barcelona,True
2158,TR,304916,CITY,Malazgirt,True
2159,BR,3450116,CITY,Santa Margarida,True
2160,BR,3470073,CITY,Bento Goncalves,True
2161,BR,3445713,CITY,Uruacu,True
2162,US,4392183,CITY,Jackson,True
2163,JP,7412208,CITY,Yosano,True
2164,BR,3451131,CITY,Riolandia,True
2165,BR,3465481,CITY,Coronel Barros,True
2166,BR,6321497,CITY,Joanesia,True
2167,JP,1855612,CITY,Nara,True
2168,US,4388781,CITY,Greene,True
2169,MX,8581890,CITY,Tlahualilo,True
2170,BR,3461580,CITY,Ibiraci,True
2171,BR,3468902,CITY,Brodowski,True
2172,TR,318404,CITY,Cinar,True
2173,BR,3450841,CITY,Rubim,True
2174,TR,746666,CITY,Golcuk,True
2175,BR,3453014,CITY,Porangatu,True
2176,BR,3444944,CITY,Vista Alegre do Alto,True
2177,CA,6052920,CITY,Les Maskoutains,True
2178,MX,6942829,CITY,Comondu,True
2179,BR,6316618,CITY,Bom Sucesso do Sul,True
2180,MX,3997017,CITY,Luis Moya,True
2181,BR,3454763,CITY,Patrocinio,True
2182,NL,2745641,CITY,Venlo,True
2183,JP,1860735,CITY,Kakamigahara,True
2184,CA,77400036,CITY,Edmonton,True
2185,BR,3460796,CITY,Itanagra,True
2186,BR,6319367,CITY,Alenquer,True
2187,BR,6317105,CITY,Euclides da Cunha Paulista,True
2188,JP,1847968,CITY,Zushi,True
2189,BR,3457825,CITY,Marapoama,True
2190,MA,2540482,CITY,Oujda-Angad,True
2191,JP,1858033,CITY,Kushimoto,True
2192,SA,10972321,CITY,As Sulayyil,True
2193,BR,3467543,CITY,Candido Godoi,True
2194,MX,3529886,CITY,Cunduacan,True
2195,NL,2753638,CITY,Hoorn,True
2196,CA,5920264,CITY,Charlotte,True
2197,JP,8300557,CITY,Kajiki,True
2198,NL,2744675,CITY,Westervoort,True
2199,BR,3388106,CITY,Sao Sebastiao do Umbuzeiro,True
2200,AR,52000049,CITY,Saladillo,True
2201,RO,667029,CITY,Sangeorz-Bai,True
2202,BR,3446751,CITY,Taquarivai,True
2203,BR,3385745,CITY,Uniao,True
2204,JP,1857420,CITY,Meguro,True
2205,JP,1853466,CITY,Oyodo,True
2206,CA,6325523,CITY,L'Islet,True
2207,BR,3446371,CITY,Toledo,True
2208,BR,3446053,CITY,Treze Tilias,True
2209,BR,6318793,CITY,Tres Marias,True
2210,BR,3464687,CITY,Divisa Alegre,True
2211,FR,3019317,CITY,Eure,True
2212,NL,2747169,CITY,Sliedrecht,True
2213,FR,2975926,CITY,Sarthe,True
2214,BR,3664852,CITY,Caapiranga,True
2215,BR,6316345,CITY,Altamira do Parana,True
2216,BR,3390907,CITY,Quixada,True
2217,US,4956199,CITY,Worcester,True
2218,BR,3399527,CITY,Flores do Piaui,True
2219,BR,3445922,CITY,Tupi Paulista,True
2220,MX,3533378,CITY,Aculco,True
2221,BR,6316300,CITY,Acreuna,True
2222,MX,8582143,CITY,Huejuquilla El Alto,True
2223,TR,745175,CITY,Inebolu,True
2224,BR,3461878,CITY,Guaraquecaba,True
2225,TR,299582,CITY,Tatvan,True
2226,SA,103630,CITY,Najran,True
2227,JP,1861749,CITY,Ikoma,True
2228,BR,3461879,CITY,Guarapuava,True
2229,TR,312862,CITY,Halfeti,True
2230,BR,3458778,CITY,Laranjeiras,True
2231,MX,3526993,CITY,Huatusco,True
2232,CA,8593710,CITY,Victoria,True
2233,BR,3468607,CITY,Cabo Verde,True
2234,BR,6316476,CITY,Baianopolis,True
2235,NL,2745634,CITY,Venray,True
2236,JP,2127617,CITY,Tsuruta,True
2237,BR,3469661,CITY,Boa Vista do Burica,True
2238,KZ,1521671,CITY,Kostanay District,True
2239,BR,6321786,CITY,Sao Bento Abade,True
2240,BR,3466980,CITY,Caravelas,True
2241,BR,3408214,CITY,Agua Branca,True
2242,CA,5885415,CITY,Annapolis,True
2243,BR,6316876,CITY,Claudia,True
2244,BR,6321902,CITY,Uniao de Minas,True
2245,BR,3393008,CITY,Parintins,True
2246,US,4998005,CITY,Kent,True
2247,GB,7290534,CITY,Bedford,True
2248,CA,6119131,CITY,Fraser Fort George,True
2249,AR,52000082,CITY,Exaltacion de la Cruz,True
2250,SA,10972312,CITY,Afif,True
2251,JP,1848188,CITY,Yoshikawa,True
2252,BR,6317840,CITY,Padre Carvalho,True
2253,BR,6319903,CITY,Fartura do Piaui,True
2254,MX,3523513,CITY,Martinez de la Torre,True
2255,JP,1857586,CITY,Masuho,True
2256,BR,3449479,CITY,Santo Antonio do Sudoeste,True
2257,NL,2759875,CITY,Alphen aan den Rijn,True
2258,BR,3451305,CITY,Ribeiropolis,True
2259,TR,300619,CITY,Sivas,True
2260,TR,750938,CITY,Bayburt,True
2261,US,4691851,CITY,Fort Bend,True
2262,BR,3456530,CITY,Muniz Freire,True
2263,BR,3386628,CITY,Taquarana,True
2264,JP,11611487,CITY,Tachikawa,True
2265,BR,6317379,CITY,Jenipapo de Minas,True
2266,BR,3457363,CITY,Medeiros,True
2267,AR,3855353,CITY,Choya,True
2268,BR,3393386,CITY,Pacoti,True
2269,BR,3460351,CITY,Jacinto Machado,True
2270,BR,3469910,CITY,Boa Esperanca do Sul,True
2271,BR,6316428,CITY,Araputanga,True
2272,BR,3470279,CITY,Bauru,True
2273,MX,8581982,CITY,Martir de Cuilapan,True
2274,BR,3393900,CITY,Nossa Senhora dos Remedios,True
2275,BR,3471551,CITY,Arenapolis,True
2276,DE,6557501,CITY,Mettmann,True
2277,JP,1854979,CITY,Nonoichi,True
2278,BR,3458498,CITY,Linhares,True
2279,BR,3395503,CITY,Maraba,True
2280,BR,6323519,CITY,Morrinhos do Sul,True
2281,BR,3388435,CITY,Sao Jose do Egito,True
2282,BR,3471425,CITY,Arroio dos Ratos,True
2283,BR,6320123,CITY,Campo Grande,True
2284,BR,3400739,CITY,Esperantinopolis,True
2285,BR,6319907,CITY,Francisco Ayres,True
2286,JP,1860626,CITY,Kameyama,True
2287,SE,2698739,CITY,Kungalv,True
2288,BR,3445983,CITY,Tucano,True
2289,BR,3445594,CITY,Valente,True
2290,MX,4018348,CITY,Arandas,True
2291,NL,2753801,CITY,Haarlemmermeer,True
2292,JP,1856077,CITY,Nagayo,True
2293,BR,6317051,CITY,Doverlandia,True
2294,AR,52000123,CITY,Patagones,True
2295,AR,52000045,CITY,Trenque Lauquen,True
2296,MX,3533389,CITY,Actopan,True
2297,BR,3458805,CITY,Laranja da Terra,True
2298,BR,3460530,CITY,Itubera,True
2299,BD,1337212,CITY,Satkhira,True
2300,BR,3470386,CITY,Barro Preto,True
2301,MX,8581772,CITY,Suchiate,True
2302,BR,3459433,CITY,Juramento,True
2303,ZA,8347342,CITY,Amathole,True
2304,JP,11611942,CITY,Kamagaya,True
2305,JP,1851933,CITY,Shirahama,True
2306,BR,3387423,CITY,Sitio Novo do Tocantins,True
2307,JP,1848354,CITY,Yokohama,True
2308,TR,747503,CITY,Enez,True
2309,JP,1861835,CITY,Iizuka,True
2310,BR,3389560,CITY,Santa Luzia,True
2311,NO,3143513,CITY,Oppdal,True
2312,MX,3533462,CITY,Acapulco,True
2313,MX,3483197,CITY,San Fernando,True
2314,BR,3461089,CITY,Ipora,True
2315,BR,3460836,CITY,Itajobi,True
2316,MX,8583526,CITY,Zitlaltepec de Trinidad Sanchez Santos,True
2317,BR,3455281,CITY,Panambi,True
2318,BR,3398480,CITY,Gurupa,True
2319,BR,3459035,CITY,Lajeado,True
2320,BR,3404766,CITY,Buique,True
2321,JP,1861095,CITY,Izumiotsu,True
2322,CA,5883638,CITY,Algoma,True
2323,DE,2856883,CITY,Osnabruck,True
2324,SE,2715946,CITY,Eslov,True
2325,JP,1861814,CITY,Ikaruga,True
2326,BR,3406001,CITY,Batalha,True
2327,SE,2708365,CITY,Halmstad,True
2328,JP,1851273,CITY,Tagawa,True
2329,BR,3392127,CITY,Pilar,True
2330,JP,2130188,CITY,Hakodate,True
2331,MA,2561655,CITY,Agadir-Ida-ou-Tnan,True
2332,BR,3460599,CITY,Itatiaiucu,True
2333,MX,3982589,CITY,Talpa de Allende,True
2334,BR,3471849,CITY,Aracoiaba da Serra,True
2335,BR,3465108,CITY,Cruz Alta,True
2336,DE,6553086,CITY,Gelsenkirchen,True
2337,TR,321031,CITY,Bismil,True
2338,BR,3467081,CITY,Caraguatatuba,True
2339,DE,3249078,CITY,Stormarn,True
2340,JP,6822161,CITY,Hidaka,True
2341,JP,1864624,CITY,Chigasaki,True
2342,BR,6323828,CITY,Gloria d'Oeste,True
2343,JP,1862462,CITY,Hiratsuka,True
2344,BR,50400020,CITY,Camboriu,True
2345,JP,92400044,CITY,Kitahiroshima-shi,True
2346,BR,3455337,CITY,Palmital,True
2347,MX,8584009,CITY,Villa Garcia,True
2348,BR,3396466,CITY,Lajes,True
2349,CA,8449503,CITY,York,True
2350,BD,1337207,CITY,Jessore,True
2351,DE,3247446,CITY,Rheinisch Bergischer,True
2352,MX,8582000,CITY,Tetipac,True
2353,BR,3464569,CITY,Dom Feliciano,True
2354,BR,3461368,CITY,Imbituva,True
2355,BR,3460991,CITY,Irupi,True
2356,IT,3181526,CITY,Brindisi,True
2357,BR,3456827,CITY,Monte Mor,True
2358,BR,6320980,CITY,Novo Triunfo,True
2359,TR,751931,CITY,Arhavi,True
2360,KZ,1516905,CITY,Taraz,True
2361,MX,3516385,CITY,Tamazunchale,True
2362,TR,9540843,CITY,Tirebolu,True
2363,BR,3466993,CITY,Caarapo,True
2364,JP,92400108,CITY,Akkeshi-cho,True
2365,MX,3801262,CITY,San Miguel Soyaltepec,True
2366,TR,747184,CITY,Eyupsultan,True
2367,BR,3925227,CITY,Brasileia,True
2368,CA,77400121,CITY,Stephenville,True
2369,SE,2670613,CITY,Surahammar,True
2370,BR,3388846,CITY,Sao Fernando,True
2371,JP,2110837,CITY,Tanagura,True
2372,JP,2112615,CITY,Inawashiro,True
2373,BR,3407126,CITY,Aroazes,True
2374,JP,7447006,CITY,Yamamoto,True
2375,BR,6319205,CITY,Jequia da Praia,True
2376,SA,10972344,CITY,Hail,True
2377,BR,6319335,CITY,Novo Aripuana,True
2378,DE,3221123,CITY,Siegen Wittgenstein,True
2379,BR,3448117,CITY,Sao Vicente de Minas,True
2380,BR,6319691,CITY,Davinopolis,True
2381,BR,3458080,CITY,Mambai,True
2382,BR,3469092,CITY,Braganca Paulista,True
2383,BR,6320493,CITY,Cha de Alegria,True
2384,MX,3998287,CITY,Loreto,True
2385,BR,3464982,CITY,Curimata,True
2386,MX,3526798,CITY,Iguala de la Independencia,True
2387,JP,2112263,CITY,Kesennuma,True
2388,IT,3166546,CITY,Siena,True
2389,BR,3460102,CITY,Jaragua do Sul,True
2390,TR,6955677,CITY,Cankaya,True
2391,EG,359212,CITY,Beni Mazar,True
2392,BR,3464219,CITY,Engenheiro Beltrao,True
2393,JP,1859675,CITY,Kawanishi,True
2394,NL,2746555,CITY,Echt Susteren,True
2395,BR,6320276,CITY,Barra de Santana,True
2396,MX,3980621,CITY,Valle de Bravo,True
2397,BR,3452608,CITY,Porto Xavier,True
2398,BR,3452335,CITY,Presidente Bernardes,True
2399,BR,3394023,CITY,Natal,True
2400,MX,3529612,CITY,Ecatepec,True
2401,CH,6458748,CITY,Waldenburg,True
2402,RO,54440771,CITY,Băile Olănești,True
2403,MX,3532499,CITY,Ayutla de los Libres,True
2404,MX,3519255,CITY,San Francisco Telixtlahuaca,True
2405,MX,8581705,CITY,Ixtlahuacan,True
2406,MX,3980190,CITY,Garcia,True
2407,RO,664565,CITY,Tudor Vladimirescu,True
2408,CA,5939236,CITY,Digby,True
2409,MA,6547299,CITY,Nouaceur,True
2410,BR,3461499,CITY,Igarapava,True
2411,BR,3465877,CITY,Coluna,True
2412,BR,3471896,CITY,Aquidauana,True
2413,BR,6320212,CITY,Rafael Godeiro,True
2414,JP,7405899,CITY,Konan,True
2415,MX,3531321,CITY,Cerro Azul,True
2416,BR,3399571,CITY,Flexeiras,True
2417,BR,3393428,CITY,Ouro Branco,True
2418,BR,3472609,CITY,Alem Paraiba,True
2419,MX,3514680,CITY,Villa del Carbon,True
2420,BR,6321429,CITY,Icarai de Minas,True
2421,BR,6318711,CITY,Sonora,True
2422,AT,2769623,CITY,Oberwart,True
2423,BR,3457528,CITY,Mata de Sao Joao,True
2424,TR,741347,CITY,Nallihan,True
2425,BR,3461565,CITY,Ibirataia,True
2426,BR,3386874,CITY,Tamboril,True
2427,FR,3037136,CITY,Ardennes,True
2428,JP,8715035,CITY,Nakano,True
2429,BR,3451124,CITY,Rio Negrinho,True
2430,BR,3401522,CITY,Cristino Castro,True
2431,BR,3385088,CITY,Vigia,True
2432,DE,3221058,CITY,Ammerland,True
2433,JP,6822211,CITY,Chita,True
2434,JP,7411116,CITY,Hidaka,True
2435,JP,1851137,CITY,Takahashi,True
2436,BR,3465476,CITY,Coronel Fabriciano,True
2437,BR,3396270,CITY,Limoeiro de Anadia,True
2438,BR,3394755,CITY,Missao Velha,True
2439,BR,3460826,CITY,Itamaraju,True
2440,BR,3401188,CITY,Curuca,True
2441,SA,110690,CITY,Abha,True
2442,US,4466900,CITY,Forsyth,True
2443,BR,3449176,CITY,Sao Francisco,True
2444,BR,3466698,CITY,Cataguases,True
2445,BR,6322483,CITY,Porangaba,True
2446,TR,301770,CITY,Saricam,True
2447,JP,2111149,CITY,Sendai,True
2448,MX,8583105,CITY,Eloxochitlan,True
2449,BR,6319710,CITY,Guimaraes,True
2450,BR,6316471,CITY,Bacabeira,True
2451,JP,92400005,CITY,Shiraoka-machi,True
2452,BR,3461588,CITY,Ibipora,True
2453,MA,2538474,CITY,Rabat,True
2454,JP,1849892,CITY,Tottori,True
2455,JP,7443156,CITY,Kitaakita,True
2456,BR,3445543,CITY,Vargem Alegre,True
2457,TR,315800,CITY,Elbeyli,True
2458,BR,3455750,CITY,Otacilio Costa,True
2459,EG,359493,CITY,Zagazig,True
2460,TR,749780,CITY,Canakkale,True
2461,BR,3458629,CITY,Leopolis,True
2462,MX,8582024,CITY,Agua Blanca de Iturbide,True
2463,AR,52000078,CITY,Pehuajo,True
2464,FR,3012849,CITY,Ille et Vilaine,True
2465,BR,3450144,CITY,Santa Luzia,True
2466,BR,3467452,CITY,Canoinhas,True
2467,RO,678015,CITY,Focşani,True
2468,BR,6319533,CITY,Campos Lindos,True
2469,BR,3447840,CITY,Senhora dos Remedios,True
2470,NO,3146470,CITY,Malvik,True
2471,US,4917555,CITY,Allen,True
2472,TR,305742,CITY,Kulu,True
2473,BR,3663145,CITY,Novo Airao,True
2474,CA,77400122,CITY,Corner Brook,True
2475,BR,3464009,CITY,Esmeralda,True
2476,PT,2737921,CITY,Marco de Canaveses,True
2477,CA,77400123,CITY,Grand Falls Windsor,True
2478,DE,3247462,CITY,Rhein Lahn,True
2479,JP,1850472,CITY,Tawaramoto,True
2480,NO,3135813,CITY,Stranda,True
2481,AR,3842662,CITY,Tercero Arriba,True
2482,BR,3466688,CITY,Catanduvas,True
2483,SE,2684213,CITY,Perstorp,True
2484,MX,4019260,CITY,Agua Prieta,True
2485,NL,2746804,CITY,Steenbergen,True
2486,PT,2732544,CITY,Vila Nova de Gaia,True
2487,US,5014120,CITY,Washtenaw,True
2488,BR,3467261,CITY,Capinzal,True
2489,BR,6317595,CITY,Ministro Andreazza,True
2490,JP,1859951,CITY,Kashihara,True
2491,US,5389519,CITY,Sacramento,True
2492,BR,3397546,CITY,Jatauba,True
2493,BR,3453286,CITY,Pojuca,True
2494,BR,3458425,CITY,Lorena,True
2495,BR,3463237,CITY,Florianopolis,True
2496,BR,3463251,CITY,Floresta Azul,True
2497,BR,6322345,CITY,Lagoinha,True
2498,AT,2761524,CITY,Wels,True
2499,MX,3519907,CITY,San Andres Tuxtla,True
2500,TR,749392,CITY,Cekerek,True
2501,MX,8582417,CITY,Tecuala,True
2502,BR,3386842,CITY,Tangara,True
2503,JP,1857550,CITY,Matsue,True
2504,MX,4004159,CITY,Xalisco,True
2505,JP,1852357,CITY,Shimoda,True
2506,RO,675763,CITY,Iclod,True
2507,PK,1173491,CITY,Kohat,True
2508,RO,675285,CITY,Jegalia,True
2509,BR,3391172,CITY,Princesa Isabel,True
2510,MX,8582180,CITY,San Sebastian del Oeste,True
2511,SE,2693678,CITY,Lund,True
2512,MX,4011743,CITY,Durango,True
2513,TR,749279,CITY,Cerkes,True
2514,BR,3465737,CITY,Conceicao do Rio Verde,True
2515,DK,2620583,CITY,Hedensted,True
2516,BR,3448057,CITY,Sapopema,True
2517,BR,3469194,CITY,Boqueirao do Leao,True
2518,TR,7932395,CITY,Yahyali,True
2519,DK,2620046,CITY,Holstebro,True
2520,US,5339268,CITY,Contra Costa,True
2521,BR,3460450,CITY,Jaboticatubas,True
2522,BR,3467861,CITY,Campinas do Sul,True
2523,DK,2611755,CITY,Thisted,True
2524,JP,1864667,CITY,Bungotakada,True
2525,BR,3452774,CITY,Porto Firme,True
2526,BR,6318520,CITY,Sao Jose dos Ausentes,True
2527,US,4127619,CITY,Pulaski,True
2528,BR,3467026,CITY,Carandai,True
2529,NO,7290286,CITY,Bardu,True
2530,NO,3142396,CITY,Randaberg,True
2531,FR,3021501,CITY,Deux Sevres,True
2532,GB,2633840,CITY,Windsor and Maidenhead,True
2533,BR,3469437,CITY,Bom Jesus da Lapa,True
2534,BE,2803138,CITY,Antwerp,True
2535,TR,321786,CITY,Bayindir,True
2536,MX,8582120,CITY,Cabo Corrientes,True
2537,BR,6320679,CITY,Teotonio Vilela,True
2538,TR,744006,CITY,Kargi,True
2539,GB,2641209,CITY,North Yorkshire,True
2540,BR,6316561,CITY,Berizal,True
2541,BR,3466988,CITY,Caratinga,True
2542,MX,3515862,CITY,Tepetlaoxtoc,True
2543,FR,3018471,CITY,Finistere,True
2544,BR,3458219,CITY,Machacalis,True
2545,BR,3458746,CITY,Laranjeiras do Sul,True
2546,JP,1861244,CITY,Iwade,True
2547,BR,3447063,CITY,Taio,True
2548,PT,2738154,CITY,Lousã,True
2549,CA,77400092,CITY,Timiskaming,True
2550,BR,3456073,CITY,Novo Brasil,True
2551,CA,77400050,CITY,Kindersley,True
2552,BR,3449696,CITY,Santo Angelo,True
2553,BR,3449102,CITY,Sao Gabriel da Palha,True
2554,MX,8583333,CITY,Vanegas,True
2555,BR,6322780,CITY,Foz do Jordao,True
2556,CA,77400075,CITY,Brandon,True
2557,BR,3462103,CITY,Grao Mogol,True
2558,CA,77400119,CITY,Marystown,True
2559,BR,3407387,CITY,Aracagi,True
2560,US,4249472,CITY,Sangamon,True
2561,PT,2270408,CITY,Calheta,True
2562,MA,2540846,CITY,Ouarzazate Province,True
2563,JP,2112555,CITY,Itako,True
2564,RO,677160,CITY,Giroc,True
2565,BR,3450563,CITY,Salto de Pirapora,True
2566,BR,3457000,CITY,Mogi Guacu,True
2567,BR,3466941,CITY,Carira,True
2568,BR,6320552,CITY,Oroco,True
2569,JP,1857335,CITY,Mihama,True
2570,EG,52200207,CITY,El Tor,True
2571,JP,1862033,CITY,Ibaraki,True
2572,BR,3472311,CITY,Amparo,True
2573,NL,2753698,CITY,Midden Drenthe,True
2574,MX,3981165,CITY,Tototlan,True
2575,BR,3460358,CITY,Jaci,True
2576,BR,3467736,CITY,Campo Largo,True
2577,US,4710229,CITY,McLennan,True
2578,BR,3467450,CITY,Cansancao,True
2579,MX,6955074,CITY,Angel Albino Corzo,True
2580,DE,2824948,CITY,Suhl,True
2581,TR,740230,CITY,Sapanca,True
2582,BR,3448346,CITY,Sao Pedro da Uniao,True
2583,BR,3393848,CITY,Nova Olinda,True
2584,JP,1861528,CITY,Inuyama,True
2585,FR,2970749,CITY,Var,True
2586,BR,3448657,CITY,Sao Jose do Jacuipe,True
2587,NO,54040068,CITY,Trysil,True
2588,BD,1477494,CITY,Pirojpur,True
2589,BR,3404355,CITY,Cachoeirinha,True
2590,BR,3460132,CITY,Japeri,True
2591,MX,8583405,CITY,Nacozari de Garcia,True
2592,JP,1848236,CITY,Yoro,True
2593,BR,3448812,CITY,Sao Jorge do Ivai,True
2594,FR,3023423,CITY,Cote d'Or,True
2595,BR,3473267,CITY,Abaete,True
2596,MX,3522507,CITY,Oaxaca,True
2597,BR,6319521,CITY,Aurora do Tocantins,True
2598,BR,3453659,CITY,Piracanjuba,True
2599,TR,300640,CITY,Sirnak,True
2600,BR,6319743,CITY,Mirador,True
2601,BR,3462997,CITY,Francisco Badaro,True
2602,DK,6543949,CITY,Guldborgsund Municipality,True
2603,BR,3663529,CITY,Manacapuru,True
2604,BR,3450376,CITY,Santa Cecilia,True
2605,BR,3464728,CITY,Diamantina,True
2606,BR,3389819,CITY,Salitre,True
2607,BR,3454632,CITY,Peabiru,True
2608,MX,4019098,CITY,Ahome,True
2609,MX,8581769,CITY,Solosuchiapa,True
2610,BR,3393062,CITY,Paramoti,True
2611,BR,6320561,CITY,Pedra,True
2612,JP,7371213,CITY,Kami,True
2613,BR,3471394,CITY,Aruana,True
2614,JP,1851454,CITY,Sumida,True
2615,EG,52200057,CITY,Attaka,True
2616,AE,290594,CITY,Umm Al Quwain,True
2617,MX,3980187,CITY,Corregidora,True
2618,SA,103012,CITY,Rafha,True
2619,JP,6822176,CITY,Nasukarasuyama,True
2620,BD,1337217,CITY,Barguna,True
2621,SA,32000000283,CITY,Al Bad,True
2622,BR,6323959,CITY,Davinopolis,True
2623,MX,3526792,CITY,Iliatenco,True
2624,EG,361127,CITY,El Husseiniya,True
2625,BR,3465629,CITY,Constantina,True
2626,JP,1848015,CITY,Yuzawa,True
2627,SE,2668674,CITY,Tjorn,True
2628,BR,3452465,CITY,Praia Grande,True
2629,JP,1854487,CITY,Oita,True
2630,MX,8581826,CITY,Guadalupe y Calvo,True
2631,GB,3333130,CITY,Bracknell Forest,True
2632,MX,4013039,CITY,Concepcion del Oro,True
2633,NL,2756772,CITY,Doesburg,True
2634,BR,3394432,CITY,Morrinhos,True
