date,iso3,Ins_13_14_men,Ins_13_14_women,Ins_14_15_men,Ins_14_15_women,Ins_15_16_men,Ins_15_16_women,Ins_16_17_men,Ins_16_17_women,Ins_17_18_men,Ins_17_18_women,Ins_18_19_men,Ins_18_19_women,Ins_19_20_men,Ins_19_20_women,Ins_15_19_men,Ins_15_19_women,Ins_20_24_men,Ins_20_24_women,Ins_25_29_men,Ins_25_29_women,Ins_30_34_men,Ins_30_34_women,Ins_35_39_men,Ins_35_39_women,Ins_40_44_men,Ins_40_44_women,Ins_45_49_men,Ins_45_49_women,Ins_50_54_men,Ins_55_59_men,Ins_55_59_women,Ins_60_64_men,Ins_60_64_women,Ins_65_999_men,Ins_65_999_women,Ins_18_23_men,Ins_18_23_women,Ins_20_999_men,Ins_20_999_women,Ins_20_64_men,Ins_20_64_women,Ins_21_999_men,Ins_21_999_women,Ins_25_999_men,Ins_25_999_women,Ins_25_49_men,Ins_25_49_women,Ins_25_64_men,Ins_25_64_women,Ins_60_999_men,Ins_60_999_women,Ins_50_999_men,Ins_50_999_women,Ins_android_device_users_men,Ins_iOS_device_users_men,Ins_all_menobile_device_users_men,Ins_android_device_users_women,Ins_iOS_device_users_women,Ins_all_menobile_device_users_women,Ins_18_999_all,Ins_18_999_men,Ins_18_999_women,Ins_50_54_women,Ins_13_14_r,Ins_14_15_r,Ins_15_16_r,Ins_16_17_r,Ins_17_18_r,Ins_18_19_r,Ins_19_20_r,Ins_15_19_r,Ins_20_24_r,Ins_25_29_r,Ins_30_34_r,Ins_35_39_r,Ins_40_44_r,Ins_45_49_r,Ins_55_59_r,Ins_60_64_r,Ins_65_999_r,Ins_18_23_r,Ins_20_999_r,Ins_20_64_r,Ins_21_999_r,Ins_25_999_r,Ins_25_49_r,Ins_25_64_r,Ins_60_999_r,Ins_50_999_r,Ins_android_device_users_r,Ins_iOS_device_users_r,Ins_all_menobile_device_users_r,Ins_18_999_r,Ins_50_54_r
2025-01,ECU,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,97758.33333333331,120925.0,217412.5,254479.16666666663,240883.3333333333,279604.1666666667,217741.66666666663,255012.5,757545.8333333334,830650.0,615439.1304347826,656929.1666666666,433787.5,475258.3333333333,303879.1666666667,376300.0,230650.0,283183.3333333333,158716.66666666666,209529.16666666663,110400.0,76058.33333333333,113958.33333333331,55200.0,84491.30434782608,81862.5,114541.66666666669,721420.8333333334,840066.6666666666,2833333.333333333,3330434.782608696,2733333.333333333,3220833.333333333,2720833.333333333,3166666.6666666665,2129166.6666666665,2487500.0,1754166.6666666667,2039130.4347826089,2041666.6666666667,2358333.333333333,136858.33333333334,197212.5,327320.8333333333,468958.3333333333,2100000.0,396856.5217391304,2300000.0,2400000.0,461229.1666666667,2600000.0,6878260.869565218,3034782.6086956523,3595652.1739130435,154909.0909090909,1.0,1.0,1.0,1.0,1.2358901454703584,1.169901939227482,1.1601135389688897,1.170556878039957,1.0961097265578226,1.0662302377670043,1.095581929612524,1.2384630496794289,1.2279845003786354,1.3206917279479355,1.498346729027061,1.5249520764779076,1.398910005309686,1.1642667039800592,1.1770062770812395,1.1783112874779542,1.1638999118165785,1.1690466697045645,1.1615338164251208,1.1555137844611527,1.4411328566813209,1.4329613546161744,1.1428571428571428,1.161972833788596,1.1304347826086956,1.184743788819876,1.4066481743145147
2025-01,EST,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3233.333333333333,4333.333333333333,8370.833333333334,11412.5,11062.5,15295.833333333334,8375.0,11412.5,42562.5,53450.0,33760.86956521739,37478.260869565216,32579.166666666668,39366.66666666666,29341.666666666668,40966.66666666666,20239.130434782608,32470.83333333333,13966.666666666666,24295.83333333333,8804.166666666666,5195.833333333333,13179.166666666666,3195.833333333333,9241.666666666666,4887.5,12720.833333333334,35487.5,47933.333333333336,191679.16666666663,285337.5,186670.8333333333,272525.0,186191.66666666663,277816.6666666667,148650.0,231812.5,127400.0,176573.91304347827,144062.5,218841.66666666663,8137.5,22287.5,21829.166666666668,54529.16666666666,62162.5,35766.666666666664,79408.33333333333,93845.83333333331,59279.16666666666,123041.66666666669,530741.6666666666,200429.16666666663,296916.6666666667,18541.666666666668,1.0,1.0,1.0,1.0,1.336895212630507,1.3595547692852818,1.3798595279407984,1.358914944066805,1.2533431027672584,1.1068873706971187,1.2083615442407936,1.396128293740846,1.6007967003944206,1.740051713493254,2.5366939060104063,2.8942983687854418,2.60625,1.3485982049426417,1.4898263995300232,1.4610491193750657,1.493266470878866,1.5598457182281475,1.3883771723122809,1.5193479815946134,2.7409014826432547,2.499664801055077,1.5097677316868434,1.6574369951381822,1.5495177408091283,1.4827274830713744,2.106718640988116
2025-01,EGY,1129.1666666666667,1004.1666666666666,3720.8333333333335,1000.0,1195.8333333333333,1000.0,3216.6666666666665,2270.833333333333,587129.1666666666,538995.8333333334,1250000.0,1101200.0,1220833.3333333333,1066379.1666666667,1254166.6666666667,1118225.0,3033333.333333333,2779166.6666666665,2221739.1304347827,1820833.3333333333,1379166.6666666667,1079166.6666666667,991833.3333333334,841416.6666666666,682087.5,583958.3333333334,423620.8333333333,368970.8333333333,265958.3333333333,177270.83333333334,167087.5,123137.5,126733.33333333331,170779.16666666666,154691.66666666666,3412500.0,3120833.333333333,9595833.333333334,8229166.666666667,9404166.666666666,8116666.666666667,9020833.333333334,7779166.666666667,6562500.0,5479166.666666667,5787500.0,4730434.782608695,6387500.0,5316666.666666667,295550.0,282195.8333333333,733687.5,673025.0,7554166.666666667,1300000.0,8033333.333333333,6112500.0,1000000.0,6537500.0,20841666.666666668,10750000.0,9352173.91304348,242690.9090909091,0.9347222222222222,0.7121824761092461,0.8807404015737349,0.7064857558328007,0.915499486184693,0.8793445998445999,0.874083041958042,0.8895528360528361,0.9150409626216076,0.8177055458718975,0.7822802197802198,0.8480811909100696,0.8559249599801778,0.8708312525129244,0.9423286601799528,1.0291936213200152,0.9056154606915042,0.9134894280292762,0.8572419616855527,0.8627554149416902,0.8618778886705482,0.8347203066583755,0.8177559649157481,0.8320105559475436,0.9546366250464008,0.9171479535567908,0.8091946722867775,0.7692307692307693,0.8138234906654622,0.8696306422661798,0.912512971462131
2025-01,ESH,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2025-01,ERI,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1075.0,1000.0,1000.0,1000.0,2862.5,2066.6666666666665,2150.0,1683.3333333333333,1370.8333333333333,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3025.0,1883.3333333333333,8400.0,5120.833333333333,8341.666666666666,5083.333333333333,7833.333333333333,4758.333333333333,5541.666666666667,3045.833333333333,5020.833333333333,2860.8695652173915,5458.333333333333,3045.833333333333,1000.0,1000.0,1000.0,1000.0,3637.5,1000.0,4195.833333333333,2645.833333333333,1000.0,3183.333333333333,16258.333333333334,9145.833333333334,5404.166666666667,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9343434343434344,1.0,0.7322413804807436,0.7829420031340638,0.7393023643023643,1.0,1.0,1.0,1.0,1.0,1.0,0.6309042405428822,0.6132431210430275,0.6126205394608024,0.6104282135583475,0.551150032791493,0.5724833940618335,0.5598549978992254,1.0,1.0,0.7274103520814047,1.0,0.7591322137532432,0.5945355988463666,1.0
2025-01,ESP,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,134079.16666666666,142491.66666666666,367556.5217391304,399154.1666666667,548437.5,620500.0,369241.6666666667,399045.8333333333,2275000.0,2469565.217391304,1660869.5652173914,1659090.9090909092,1491304.347826087,1508695.652173913,1132182.608695652,1330434.7826086956,1059216.6666666667,1391304.347826087,1037795.6521739132,1391304.347826087,823326.0869565217,574182.6086956522,867678.2608695652,398143.4782608696,636631.8181818182,612330.4347826086,938737.5,1829166.6666666667,2058333.3333333333,11129166.666666666,13391666.666666666,10473913.043478262,12408695.652173912,10795833.333333334,13041666.666666666,8758333.333333334,10954166.666666666,6291666.666666667,7320833.333333333,8141666.666666667,9954166.666666666,1022826.0869565216,1591304.347826087,2370833.333333333,3566666.6666666665,2658333.333333333,961500.0,3458333.333333333,3658333.3333333335,1300000.0,4633333.333333333,27295833.33333333,11483333.333333334,13745833.333333334,1133895.652173913,1.0,1.0,1.0,1.0,1.0499254827642823,1.0659325718037975,1.117300822856752,1.0671927695001535,1.0787145557655955,0.9976989921842864,1.0115942028985507,1.1770562320103863,1.3129283725195682,1.3397447050412992,1.5102030537977986,1.601705429361466,1.5267531340496907,1.1121345029239766,1.2030060883889484,1.1834746186310403,1.2077708732257473,1.2507580017855595,1.1634573205362118,1.2231075748060998,1.5347752603861784,1.5028508771929825,1.3763057929724596,1.3523698247511111,1.339705882352941,1.1959509551553047,1.3765135240826982
2025-01,ETH,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1417.391304347826,1000.0,26870.83333333333,21650.0,61979.16666666666,48700.0,73804.16666666667,54583.333333333336,62083.333333333336,48716.66666666666,209250.0,140600.0,184320.8333333333,123458.33333333331,128737.5,81241.66666666667,74400.0,45479.16666666666,32287.5,18550.0,15383.333333333334,8483.333333333334,9004.347826086956,4891.666666666667,2475.0,3212.5,1437.5,7804.166666666667,6000.0,208516.66666666663,153545.83333333334,672958.3333333334,436929.1666666667,665216.6666666666,430537.5,633933.3333333334,407779.1666666667,460916.6666666667,291250.0,437429.1666666667,276750.0,453354.1666666667,285666.6666666667,10920.833333333334,7312.5,24654.166666666668,14395.833333333334,374513.04347826086,38270.833333333336,418991.6666666667,255079.16666666663,38037.5,291779.1666666667,1300000.0,734358.3333333334,485625.0,4659.090909090909,1.0,1.0,1.0,0.8426501035196686,0.8108994990438414,0.7890151534396775,0.7429881818808418,0.788022464083337,0.6741067791894061,0.6713904263823908,0.6312394828751772,0.6115525744752259,0.574768498564543,0.5512782801350625,0.5057466953845317,0.4492681374540336,0.7710560562803451,0.7390827823560403,0.6501744713763699,0.648114418914472,0.6441830005872966,0.6324982082214089,0.6332172269458028,0.6307230960577602,0.6711915478786502,0.5845200761436281,0.681051283218799,0.9939210125993684,0.6964232144197293,0.6623845149053543,0.5167138907630713
2025-01,FIN,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15491.666666666666,18212.5,39312.5,47291.66666666666,53570.833333333336,68275.0,39312.5,47279.16666666666,200330.4347826087,233087.5,158319.04761904763,174647.8260869565,131254.16666666666,164308.69565217392,106912.5,143113.04347826086,98182.60869565218,132834.78260869565,84913.04347826086,117275.0,63978.260869565216,51391.30434782609,88647.82608695653,36786.95652173913,72408.69565217392,60254.16666666666,115850.0,178850.0,218054.16666666663,1014583.3333333334,1312500.0,937075.0,1222112.5,950725.0,1300000.0,792970.8333333334,1121587.5,581112.5,730075.0,734604.1666666666,958937.5,97050.0,187695.8333333333,215545.8333333333,375770.8333333333,264016.6666666667,118739.1304347826,340162.5,345333.3333333333,169325.0,453154.1666666667,2578260.8695652173,1037241.6666666666,1395833.3333333333,96682.60869565218,1.0,1.0,1.0,1.0,1.1658060332676117,1.1925375215514404,1.2647188653013988,1.192245465476674,1.1744647738547862,1.09530879726841,1.2419340804458223,1.3284691637752026,1.354002651095551,1.3917931941226198,1.724566160787807,1.9682698874109064,1.920309069352796,1.2115029629735683,1.2935427024290338,1.3024246572644655,1.3639244354779148,1.4135360861370625,1.256298515263594,1.307625377094787,1.932371111298,1.7431922229654175,1.308047017741725,1.4254605506818194,1.3321435752890851,1.3458061384245978,1.5104469146537207
2025-01,FJI,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,7758.333333333333,9308.333333333334,16291.666666666666,18400.0,16237.5,17779.166666666668,16300.0,18420.83333333333,33804.166666666664,38400.0,21841.666666666668,24513.043478260868,13916.666666666666,16766.666666666668,9187.5,11420.833333333334,6473.913043478261,9020.833333333334,4179.166666666667,5591.666666666667,2573.913043478261,1687.5,2116.6666666666665,1100.0,1391.6666666666667,1645.8333333333333,1775.0,42333.333333333336,48437.5,95275.0,111754.16666666669,93745.83333333331,110204.16666666669,88116.66666666667,103425.0,62016.66666666666,74520.83333333333,55179.16666666666,66069.56521739131,60491.66666666666,72916.66666666667,2737.5,3230.4347826086955,7058.333333333333,8700.0,76608.33333333333,12012.5,80441.66666666667,87129.16666666667,18262.5,92225.0,254112.5,110720.83333333331,129929.16666666669,3333.333333333333,1.0,1.0,1.0,1.0,1.1988513871137911,1.1289866454017938,1.094384442960812,1.1297653904917735,1.1355663360835806,1.122589420459994,1.2051725227355918,1.2434931556804296,1.3976854147096684,1.3377953119232189,1.2545615468409588,1.2651515151515151,1.0795138888888889,1.144132076567599,1.172927969112978,1.175448028564566,1.1737411955460826,1.201750749019572,1.198714534632543,1.2054572764659797,1.17770964944878,1.232988438092263,1.1373512670613388,1.5203730704940146,1.1464889701928864,1.1734939932997757,1.2941130930261366
2025-01,FLK,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1417.391304347826,1000.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2025-01,FSM,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1175.0,1000.0,1079.1666666666667,1000.0,1175.0,1375.0,2275.0,1000.0,1012.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1654.1666666666667,2854.1666666666665,3329.1666666666665,5066.666666666667,3258.333333333333,4966.666666666667,3016.6666666666665,4566.666666666667,1970.8333333333333,2754.1666666666665,1745.8333333333333,2470.833333333333,1908.3333333333333,2670.833333333333,1000.0,1000.0,1000.0,1000.0,2479.1666666666665,1229.1666666666667,2908.333333333333,3895.8333333333335,1700.0,4350.0,10608.695652173914,4016.6666666666665,6245.833333333333,1000.0,1.0,1.0,1.0,1.0,1.0,1.175,1.0791666666666668,1.175,1.6543040293040292,1.0125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.727328431372549,1.5222458387069393,1.52440407095145,1.5140520993343574,1.3978557504873292,1.4169049564270153,1.4004629629629628,1.0,1.0,1.5725271739130433,1.3848824786324787,1.4963630224058475,1.5552031528523826,1.0
2025-01,FRO,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1904.1666666666667,2237.5,1645.8333333333333,1534.7826086956522,1479.1666666666667,1741.6666666666667,1179.1666666666667,1479.1666666666667,1000.0,1254.1666666666667,1000.0,1079.1666666666667,1000.0,1000.0,1079.1666666666667,1000.0,1000.0,1000.0,1166.6666666666667,1912.5,2413.043478260869,10558.333333333334,13400.0,9920.833333333334,12250.0,10216.666666666666,12966.666666666666,8633.333333333334,11212.5,6175.0,7133.333333333333,8012.5,10041.666666666666,1000.0,1870.8333333333333,2400.0,4066.6666666666665,3608.695652173913,4379.166666666667,6716.666666666667,3450.0,6158.333333333333,7958.333333333333,26783.33333333333,11245.833333333334,14216.666666666666,1079.1666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1683845029239766,0.9327594081110704,1.176984126984127,1.2547348484848484,1.2541666666666669,1.0791666666666668,1.0791666666666668,1.0,1.1666666666666667,1.2554633867276888,1.2682880507328809,1.2338399853935154,1.2683030008506229,1.298478274082065,1.1549167452727904,1.2530044390866928,1.8708333333333331,1.6950189393939394,0.9566523044783912,1.4066713648108995,1.185218523184941,1.2631826829761168,1.082608695652174
2025-01,FRA,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,203604.16666666663,214533.3333333333,533366.6666666666,565595.8333333334,727795.8333333334,799600.0,533379.1666666666,565604.1666666666,2854166.6666666665,3025000.0,2312500.0,2316666.6666666665,1712500.0,1875000.0,1287500.0,1533333.3333333333,1045595.8333333334,1395833.3333333333,818204.1666666666,1113241.6666666667,719225.0,513275.0,768737.5,344200.0,541683.3333333334,569995.8333333334,874091.6666666666,2445833.333333333,2691666.6666666665,12079166.666666666,14195652.173913045,11600000.0,13329166.666666666,11670833.333333334,13758333.333333334,9204166.666666666,11141666.666666666,7100000.0,8112500.0,8654166.666666666,10337500.0,907075.0,1412500.0,2150000.0,3120833.333333333,2862500.0,1700000.0,3954166.6666666665,3275000.0,1995833.3333333333,4633333.333333333,29208333.33333333,12645833.333333334,14850000.0,1023108.695652174,1.0,1.0,1.0,1.0,1.0438218277532656,1.0554589997014918,1.0964838375607202,1.0554512401132363,1.0531678717093065,1.0005787037037035,1.0938569872393402,1.1917249417249418,1.332737498452509,1.359740894300015,1.498367549922664,1.572759269137095,1.5337256349363109,1.0953148741690408,1.1779088772994342,1.1490117463745573,1.1784043572023315,1.211458947984015,1.1431191292745009,1.195427400394613,1.5551210742842196,1.4528607226816943,1.1442426108374386,1.1740196078431373,1.1717147435897437,1.1735077567223977,1.4195484546288903
2025-01,GAB,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4033.3333333333335,3725.0,8630.434782608696,7725.0,9187.5,7708.333333333333,8658.333333333334,7733.333333333333,21970.83333333333,18137.5,15750.0,12754.166666666666,12004.166666666666,9770.833333333334,8216.666666666666,5983.333333333333,4895.833333333333,3329.1666666666665,3012.5,1720.8333333333333,1870.8333333333333,1079.1666666666667,1000.0,1179.1666666666667,1104.1666666666667,3195.833333333333,3004.1666666666665,24529.166666666668,21120.83333333333,72141.66666666667,58437.5,69166.66666666667,55633.333333333336,67579.16666666667,54983.333333333336,51200.0,39745.833333333336,44158.333333333336,33954.166666666664,48220.833333333336,36787.5,4375.0,4129.166666666667,7291.666666666667,5883.333333333333,48316.66666666666,18320.83333333333,54737.5,37870.833333333336,17608.333333333332,43533.333333333336,152845.83333333334,80612.5,66558.33333333333,1126.0869565217392,1.0,1.0,1.0,1.0,0.921922258143704,0.8914554618291591,0.8381035693393603,0.8914452220581764,0.8245569684526287,0.8063459615384879,0.8135841311995428,0.7281850411437248,0.6799037712911251,0.5706607797611691,0.9286616161616162,0.9375,0.9400545271260996,0.859540862252398,0.8097225166762755,0.8038789569839042,0.8131663090991973,0.7761315753908501,0.7686957378562892,0.7627295950447496,0.9437231534615256,0.8068082388319117,0.7838276462510779,0.9611582917796074,0.7953420884726251,0.825141739440551,0.600502535110154
2025-01,GBR,3150.0,1000.0,4004.1666666666665,1000.0,1000.0,1000.0,1095.8333333333333,1262.5,261104.16666666663,337041.6666666667,620870.8333333334,777320.8333333334,790758.3333333334,1004558.3333333334,621475.0,778183.3333333334,2854166.6666666665,3233333.333333333,2500000.0,2712500.0,2141666.6666666665,2491666.6666666665,1712500.0,2112500.0,1365217.391304348,1766666.6666666667,1043537.5,1333333.3333333333,864608.3333333334,690870.8333333334,1057745.8333333333,484637.5,800500.0,682062.5,1052729.1666666667,2579166.6666666665,3104166.6666666665,14379166.666666666,17691666.666666668,13670833.333333334,16662500.0,13954166.666666666,17104166.666666668,11379166.666666666,14629166.666666666,8625000.0,10520833.333333334,10675000.0,13650000.0,1148958.3333333333,1904166.6666666667,2704166.6666666665,4191666.6666666665,2800000.0,2504166.6666666665,4704166.666666667,3304166.6666666665,3600000.0,6079166.666666667,35687500.0,15075000.0,18475000.0,1233333.3333333333,0.8100720400703567,0.7341445427728613,1.0,1.1905122655122655,1.283749131116677,1.2465419141778875,1.263283037292266,1.2468500008890568,1.1306478097356851,1.085835707502374,1.1640355417529331,1.2359943977591037,1.305270092226614,1.2786516736075275,1.5340159174263848,1.6398658544299856,1.5444551528178811,1.200813866932288,1.233186279681008,1.2212110346713825,1.2282037242490729,1.2874353764619852,1.220601063823491,1.2797721029224216,1.6562783338598248,1.5523540688770574,1.180059523809524,1.4376923076923076,1.2923130910165483,1.2282841810495044,1.4258874099502228
2025-01,GRD,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1075.0,1075.0,2021.7391304347825,2070.833333333333,2154.1666666666665,2308.333333333333,2054.1666666666665,2083.333333333333,5900.0,6300.0,4947.826086956522,4912.5,3750.0,3770.8333333333335,2587.5,2995.833333333333,1678.2608695652175,2012.5,1000.0,1062.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,6120.833333333333,6525.0,21460.869565217392,22862.5,20945.83333333333,22341.666666666668,20283.33333333333,21491.666666666668,15620.833333333334,16491.666666666668,13762.5,14495.652173913044,15045.833333333334,15987.5,1000.0,1000.0,1725.0,2000.0,12125.0,3950.0,14075.0,11720.833333333334,4037.5,13929.166666666666,53120.833333333336,23673.91304347826,25125.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0199604743083004,1.0688995937637242,1.0134469696969697,1.0665132737986758,0.9916715850219688,1.0060089764037132,1.157838886824394,1.2048593350383632,1.0625,1.0,1.0,1.0,1.0646764965091366,1.0651000380750757,1.067206716045707,1.0600314597814238,1.0566935889723978,1.055868904352385,1.063457135040119,1.0,1.158632897603486,0.966716949198128,1.0221730206927575,0.9896750401141868,1.0595037586163871,1.0
2025-01,GEO,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20258.33333333333,25970.83333333333,46204.34782608696,59129.16666666666,55350.0,67083.33333333333,46425.0,59208.333333333336,189020.8333333333,216045.8333333333,152033.33333333334,161608.33333333334,124033.33333333331,146575.0,84066.66666666667,118654.16666666669,58275.0,91204.16666666669,37408.333333333336,66663.63636363637,25030.434782608696,15578.260869565218,34045.833333333336,11173.91304347826,28756.52173913044,17195.833333333332,39383.333333333336,167604.16666666666,197225.0,719833.3333333334,950354.1666666666,700125.0,915729.1666666666,691633.3333333334,914933.3333333334,530854.1666666666,734183.3333333334,463791.6666666667,583559.0909090909,510754.1666666667,696054.1666666666,28654.166666666668,68408.33333333333,70391.30434782608,149916.66666666666,402937.5,181437.5,475029.1666666667,517345.8333333333,272375.0,617412.5,1829166.6666666667,761100.0,1011441.6666666666,48991.30434782609,1.0,1.0,1.0,1.0,1.2791911930845787,1.2717180616082693,1.208530342127047,1.2716929911724717,1.140198249015822,1.0623342345230866,1.1819016085855405,1.4126146871777043,1.5663212791387802,1.7887121689656815,2.185304503551753,2.575601661331312,2.292141966199217,1.1736555114988216,1.3204850080967858,1.308302813314531,1.323105485108145,1.383149574789923,1.260307259096597,1.363053391040033,2.3888194407332226,2.128244909937219,1.2839577528908803,1.5012379318923312,1.2997468132080845,1.3282640434985165,1.9571710410350784
2025-01,GUF,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1500.0,1470.8333333333333,3662.5,3579.1666666666665,4195.833333333333,4200.0,3662.5,3579.1666666666665,11300.0,11900.0,7575.0,8041.666666666667,5608.333333333333,6387.5,3975.0,4916.666666666667,3026.086956521739,3920.8333333333335,2070.833333333333,2662.5,1625.0,1225.0,1437.5,1000.0,1043.4782608695652,1245.8333333333333,1354.1666666666667,11341.666666666666,12183.333333333334,38662.5,43212.5,37529.16666666666,41783.333333333336,36725.0,41120.833333333336,27337.5,31295.83333333333,22408.33333333333,25591.304347826088,26125.0,30008.33333333333,2091.6666666666665,2379.1666666666665,4933.333333333333,5995.833333333333,9170.833333333334,4669.565217391304,12150.0,11225.0,5733.333333333333,14337.5,97691.66666666669,42204.16666666666,46700.0,2163.6363636363635,1.0,1.0,1.0,1.0,0.982689950980392,0.9756451042771296,1.0023378756611874,0.9756451042771296,1.0544471592283395,1.0624266501252164,1.1397737385294595,1.2371069817716158,1.2933984806604142,1.287837407690349,1.175213675213675,1.0434782608695652,1.0875825563325563,1.0741222481258148,1.117847592801108,1.113672097106216,1.1199860864322269,1.146278261492417,1.1460299254983684,1.1504392901172202,1.1373827561327563,1.2154182153630684,1.223999620256633,1.2262484018481887,1.1800438656228454,1.107222766540661,1.3332843626961275
2025-01,GGY,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1695.8333333333333,1762.5,1537.5,1662.5,1554.1666666666667,1816.6666666666667,1266.6666666666667,1529.1666666666667,1058.3333333333333,1258.3333333333333,1000.0,1145.8333333333333,1000.0,1000.0,1075.0,1000.0,1000.0,1000.0,1000.0,1508.3333333333333,1645.8333333333333,10437.5,13204.166666666666,9862.5,12220.833333333334,10183.333333333334,12941.666666666666,8708.333333333334,11350.0,6183.333333333333,7479.166666666667,8100.0,10326.08695652174,1079.1666666666667,1733.3333333333333,2512.5,3916.6666666666665,2091.6666666666665,2600.0,4008.3333333333335,2095.833333333333,3960.869565217392,4987.5,25741.666666666668,10816.666666666666,13569.565217391304,1154.1666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0369152046783623,1.081150232528909,1.1683035714285714,1.206834831834832,1.1893939393939397,1.1458333333333333,1.075,1.0,1.0,1.0883253490790257,1.2648563290473571,1.2391950461540313,1.2706864055741205,1.3034403791197626,1.209455053900881,1.2779360220427545,1.6041666666666667,1.5578613053613053,1.002552308802309,1.5227272727272727,1.2442959141129872,1.256044483618166,1.1541666666666666
