,country_code,region_id,region_level,region_name,support_below_18
1726,BR,3450964,CITY,Rolandia,True
1727,SA,108927,CITY,Al Qatif,True
1728,SE,2716437,CITY,Eksjo,True
1729,BR,6319825,CITY,Turiacu,True
1730,BR,3451100,CITY,Rio Pardo de Minas,True
1731,MX,3516006,CITY,Tenancingo,True
1732,JP,11612343,CITY,Akiruno,True
1733,CA,5938513,CITY,Deux Montagnes,True
1734,DE,2812480,CITY,Weimarer Land,True
1735,CA,77400119,CITY,Marystown,True
1736,JP,6822099,CITY,Tsuchiura,True
1737,BR,3393017,CITY,Parelhas,True
1738,BR,6320370,CITY,Olho d'Agua,True
1739,AR,3841956,CITY,Parana,True
1740,JP,7465529,CITY,Kujukuri,True
1741,BR,3453643,CITY,Piracicaba,True
1742,EG,358969,CITY,Basyoun,True
1743,RO,677160,CITY,Giroc,True
1744,JP,1857157,CITY,Minamiminowa,True
1745,FR,3034720,CITY,Bas Rhin,True
1746,BR,6319777,CITY,Presidente Vargas,True
1747,BR,6321891,CITY,Tumiritinga,True
1748,BR,3445575,CITY,Valparaiso,True
1749,BR,3463993,CITY,Espera Feliz,True
1750,RO,54440702,CITY,Orbeasca,True
1751,JP,1856035,CITY,Naha,True
1752,BR,3462282,CITY,Gramado Xavier,True
1753,JP,6822152,CITY,Urasoe,True
1754,BR,3925158,CITY,Costa Marques,True
1755,CH,8740970,CITY,Sursee,True
1756,MX,3982269,CITY,Tecalitlan,True
1757,BR,3393355,CITY,Padre Marcos,True
1758,MX,3514843,CITY,Vega de Alatorre,True
1759,MX,8581946,CITY,Apaxtla,True
1760,JP,6825500,CITY,Sennan,True
1761,BR,3455406,CITY,Palmeiras,True
1762,MX,8581864,CITY,Guanacevi,True
1763,RO,54440449,CITY,Țibănești,True
1764,NL,2753106,CITY,Kampen,True
1765,TR,741628,CITY,Meric,True
1766,BR,3445301,CITY,Vera Cruz,True
1767,BR,3461022,CITY,Irara,True
1768,BR,3447843,CITY,Senhora de Oliveira,True
1769,AR,52000069,CITY,Veinticinco de Mayo,True
1770,GB,2642713,CITY,Merseyside,True
1771,BR,3468234,CITY,Caiaponia,True
1772,NL,2746555,CITY,Echt Susteren,True
1773,BR,6321415,CITY,Guarda Mor,True
1774,MX,8581757,CITY,Villa Comaltitlan,True
1775,NL,54020028,CITY,Maasgouw,True
1776,PT,2732517,CITY,Vila Pouca de Aguiar,True
1777,BR,3460748,CITY,Itapecerica da Serra,True
1778,NO,3137942,CITY,Sola,True
1779,BR,3458147,CITY,Mafra,True
1780,MX,4005509,CITY,Guadalupe,True
1781,FI,630768,CITY,Ylivieska,True
1782,MX,8583127,CITY,Ixtacamaxtitlan,True
1783,TR,744814,CITY,Kalecik,True
1784,TR,745714,CITY,Havza,True
1785,BD,1337173,CITY,Mymensingh,True
1786,AR,3862747,CITY,Capital,True
1787,CA,77400015,CITY,Mount Waddington,True
1788,BR,3407091,CITY,Aroeiras,True
1789,IT,3180990,CITY,Campobasso,True
1790,SE,2697861,CITY,Laholm,True
1791,JP,7392259,CITY,Yurihama,True
1792,BR,6319752,CITY,Olinda Nova do Maranhao,True
1793,BR,3388714,CITY,Sao Goncalo do Amarante,True
1794,SE,2690960,CITY,Motala,True
1795,JP,2110629,CITY,Ushiku,True
1796,PK,1177657,CITY,Gujranwala,True
1797,MX,8581879,CITY,Rodeo,True
1798,JP,7407415,CITY,Miyama,True
1799,MX,3526603,CITY,Jalpa de Mendez,True
1800,MX,8583790,CITY,Sayula,True
1801,CA,7302647,CITY,Bellechasse,True
1802,BR,3462601,CITY,Gandu,True
1803,JP,6822186,CITY,Hachimantai,True
1804,MX,3524744,CITY,Las Margaritas,True
1805,BR,3455461,CITY,Palmares do Sul,True
1806,GB,7290537,CITY,Cheshire West and Chester,True
1807,BR,3479299,CITY,Figueiropolis,True
1808,BR,3465758,CITY,Conceicao do Jacuipe,True
1809,BR,6318410,CITY,Sao Domingos do Cariri,True
1810,NL,2754659,CITY,Heerhugowaard,True
1811,DE,6553136,CITY,Herne,True
1812,RO,685927,CITY,Baciu,True
1813,CH,2661731,CITY,Arbon,True
1814,BR,3467538,CITY,Candiota,True
1815,AR,3837455,CITY,San Jeronimo,True
1816,MX,3980180,CITY,Frontera,True
1817,TR,743624,CITY,Kaynasli,True
1818,BR,6319350,CITY,Urucurituba,True
1819,TR,301731,CITY,Sarigol,True
1820,FR,3012715,CITY,Isere,True
1821,BR,3391090,CITY,Quebrangulo,True
1822,BR,3445630,CITY,Vacaria,True
1823,CA,77400101,CITY,Marguerite D'Youville,True
1824,JP,6822159,CITY,Fujimino,True
1825,MX,3515544,CITY,Tinum,True
1826,BR,3465877,CITY,Coluna,True
1827,RO,668732,CITY,Roman,True
1828,FR,2990371,CITY,Nievre,True
1829,JP,1855262,CITY,Nishiki,True
1830,JP,1907309,CITY,Miura,True
1831,BR,3451363,CITY,Ribeirao Bonito,True
1832,CA,6084937,CITY,Muskoka,True
1833,MX,3523670,CITY,Maltrata,True
1834,MX,8582146,CITY,Ixtlahuacan del Rio,True
1835,MX,8583966,CITY,Calera,True
1836,JP,7418806,CITY,Minamishimabara,True
1837,MX,3515751,CITY,Tetepango,True
1838,BR,3453153,CITY,Pontao,True
1839,JP,1864637,CITY,Chichibu,True
1840,MX,3521168,CITY,Poza Rica,True
1841,BR,3399132,CITY,Gameleira,True
1842,TR,311261,CITY,Inonu,True
1843,IT,3172188,CITY,Novara,True
1844,CA,77400029,CITY,Hanna,True
1845,KZ,1516589,CITY,Zhezkazgan,True
1846,JP,92400100,CITY,Yuubetsu-cho,True
1847,RO,678208,CITY,Finis,True
1848,BR,3458604,CITY,Licinio de Almeida,True
1849,BR,3466307,CITY,Chapada dos Guimaraes,True
1850,BR,6319478,CITY,Senador Jose Porfirio,True
1851,NO,3160745,CITY,Bomlo,True
1852,JP,1859908,CITY,Kashiwazaki,True
1853,DE,6559111,CITY,Wiesbaden,True
1854,NO,3147474,CITY,Lillehammer,True
1855,BR,3393062,CITY,Paramoti,True
1856,BR,6321191,CITY,Braunas,True
1857,TR,751057,CITY,Bartin,True
1858,KR,1838343,CITY,Pyeongtaek,True
1859,BR,6319727,CITY,Lagoa do Mato,True
1860,AR,3832763,CITY,Totoral,True
1861,NO,3149412,CITY,Kragero,True
1862,BR,3457095,CITY,Mirassol,True
1863,DE,6553025,CITY,Krefeld,True
1864,RO,679065,CITY,Dorohoi,True
1865,BR,3446077,CITY,Tres Pontas,True
1866,BR,6318351,CITY,Santo Antonio do Aracangua,True
1867,BR,6317358,CITY,Jaiba,True
1868,JP,2129395,CITY,Kuroishi,True
1869,DE,3247457,CITY,Westerwald,True
1870,BR,3454646,CITY,Pavao,True
1871,RO,671832,CITY,Oltenita,True
1872,JP,92400068,CITY,Nanporo-cho,True
1873,NL,2744248,CITY,Woerden,True
1874,TR,322673,CITY,Ayvalik,True
1875,GB,11353069,CITY,Antrim and Newtownabbey,True
1876,NL,2758401,CITY,Breda,True
1877,BR,3464374,CITY,Duque de Caxias,True
1878,TR,9564466,CITY,Efeler,True
1879,MX,3514916,CITY,Union Hidalgo,True
1880,SE,2663293,CITY,Vetlanda,True
1881,BR,3393267,CITY,Palmacia,True
1882,BR,3407387,CITY,Aracagi,True
1883,MX,3981165,CITY,Tototlan,True
1884,BR,3450909,CITY,Rondonopolis,True
1885,ES,3111107,CITY,Salamanca,True
1886,US,5374376,CITY,Monterey,True
1887,BR,6317871,CITY,Paranatinga,True
1888,BR,3466315,CITY,Chapada,True
1889,DE,3249074,CITY,Ostholstein,True
1890,BR,3387204,CITY,Soure,True
1891,BR,3403685,CITY,Camocim de Sao Felix,True
1892,JP,1857232,CITY,Mimasaka,True
1893,BR,3461888,CITY,Guarapari,True
1894,DE,6557708,CITY,Unna,True
1895,BR,3472441,CITY,Alto Paraiso de Goias,True
1896,CA,5881938,CITY,Abitibi Ouest,True
1897,BR,3467684,CITY,Campos do Jordao,True
1898,BR,3386449,CITY,Tiangua,True
1899,BR,3452043,CITY,Querencia do Norte,True
1900,JP,6822103,CITY,Kamisu,True
1901,CA,77400100,CITY,Pierre De Saurel,True
1902,BR,3405341,CITY,Bom Jardim,True
1903,JP,1851462,CITY,Sukumo,True
1904,BR,3456827,CITY,Monte Mor,True
1905,BR,3924674,CITY,Xapuri,True
1906,BR,6319940,CITY,Madeiro,True
1907,DE,2820253,CITY,Ulm,True
1908,JP,1849237,CITY,Uozu,True
1909,BR,3385935,CITY,Tucurui,True
1910,BR,3448632,CITY,Sao Jose dos Pinhais,True
1911,CA,77400095,CITY,Minganie Le Golfe du Saint Laurent,True
1912,JP,1850559,CITY,Tatebayashi,True
1913,JP,1859175,CITY,Kobayashi,True
1914,BR,3393386,CITY,Pacoti,True
1915,AE,51020011,CITY,Khor Fakkan,True
1916,JP,7419034,CITY,Mizuho,True
1917,BR,3397154,CITY,Juazeiro,True
1918,MX,8583154,CITY,Pahuatlan,True
1919,BR,6320164,CITY,Japi,True
1920,BR,6320064,CITY,General Sampaio,True
1921,TR,743882,CITY,Kastamonu,True
1922,SA,32000000283,CITY,Al Bad,True
1923,BR,3467078,CITY,Carai,True
1924,BR,3398480,CITY,Gurupa,True
1925,MX,8581980,CITY,Leonardo Bravo,True
1926,BR,3469598,CITY,Bocaiuva do Sul,True
1927,BR,6320911,CITY,Jaborandi,True
1928,JP,6822188,CITY,Ōsaki,True
1929,CA,77400028,CITY,Claresholm,True
1930,BR,3401487,CITY,Cruz,True
1931,SE,2693759,CITY,Ludvika,True
1932,BR,3456905,CITY,Montanha,True
1933,BR,3451791,CITY,Raul Soares,True
1934,JP,7370818,CITY,Asago,True
1935,NL,2746804,CITY,Steenbergen,True
1936,BR,6317834,CITY,Pacaja,True
1937,BR,3665199,CITY,Ariquemes,True
1938,GB,3333226,CITY,East Ayrshire,True
1939,CA,77400031,CITY,Calgary,True
1940,US,5411363,CITY,Adams,True
1941,BR,3455475,CITY,Palma,True
1942,BR,3455729,CITY,Ourinhos,True
1943,JP,1863418,CITY,Hagi,True
1944,BR,3454053,CITY,Pescador,True
1945,BR,3464411,CITY,Duas Barras,True
1946,BR,3452085,CITY,Queimadas,True
1947,EG,52200206,CITY,Shurtet El Qasima,True
1948,BR,3392907,CITY,Pastos Bons,True
1949,BR,6317600,CITY,Mirante da Serra,True
1950,BR,6323999,CITY,Itaruma,True
1951,MX,8581818,CITY,Delicias,True
1952,BR,3445675,CITY,Urupes,True
1953,TR,746425,CITY,Gumushane,True
1954,BR,3459776,CITY,Joao Ramalho,True
1955,ZA,8347345,CITY,Amajuba,True
1956,BR,3451234,CITY,Rio Claro,True
1957,NO,3131329,CITY,Voss,True
1958,BR,3470451,CITY,Barretos,True
1959,JP,1859100,CITY,Kofu,True
1960,MX,3529886,CITY,Cunduacan,True
1961,BR,3393242,CITY,Palmeira dos Indios,True
1962,BR,3461017,CITY,Irati,True
1963,BR,3465703,CITY,Condeuba,True
1964,RO,671964,CITY,Odorheiu Secuiesc,True
1965,MX,4003526,CITY,La Barca,True
1966,JP,6822170,CITY,Tamura,True
1967,JP,2129101,CITY,Muroran,True
1968,US,5784025,CITY,Utah,True
1969,ES,6355230,CITY,Girona,True
1970,BR,3387663,CITY,Sertania,True
1971,FR,2990129,CITY,Nord,True
1972,BR,3458131,CITY,Mairipora,True
1973,BR,3397963,CITY,Ilha de Itamaraca,True
1974,TR,301350,CITY,Seferihisar,True
1975,AT,2781520,CITY,Braunau am Inn,True
1976,BR,6323782,CITY,Santa Rita do Pardo,True
1977,BR,3467452,CITY,Canoinhas,True
1978,CH,8740969,CITY,Hochdorf,True
1979,JP,7392999,CITY,Sanyoonoda,True
1980,AR,3839490,CITY,Quitilipi,True
1981,MX,8583924,CITY,Santa Elena,True
1982,BR,3395880,CITY,Major Isidoro,True
1983,ZA,8347375,CITY,Waterberg,True
1984,BR,6318583,CITY,Sao Raimundo do Doca Bezerra,True
1985,CA,77400062,CITY,Wynyard,True
1986,BR,6317728,CITY,Nova Crixas,True
1987,MX,3983671,CITY,Santiago,True
1988,RO,54440352,CITY,Drăgușeni,True
1989,NL,2758998,CITY,Beverwijk,True
1990,JP,2112141,CITY,Koriyama,True
1991,TR,745344,CITY,Ilgaz,True
1992,BR,3407882,CITY,Altamira,True
1993,BR,6317786,CITY,Novo Horizonte,True
1994,BR,3452547,CITY,Potirendaba,True
1995,SE,2715656,CITY,Fagersta,True
1996,BR,3407366,CITY,Aracoiaba,True
1997,BR,3471393,CITY,Aruja,True
1998,BR,3447714,CITY,Serrania,True
1999,NL,2746301,CITY,Tilburg,True
2000,TR,9540843,CITY,Tirebolu,True
2001,MX,8581868,CITY,Mapimi,True
2002,TR,311547,CITY,Ilic,True
2003,FR,3025480,CITY,Cher,True
2004,DE,3302155,CITY,Mansfeld Sudharz,True
2005,BR,3402724,CITY,Carolina,True
2006,BR,6323310,CITY,Vargem Bonita,True
2007,BR,3385118,CITY,Vicencia,True
2008,BR,3456283,CITY,Niteroi,True
2009,DK,2615886,CITY,Odder,True
2010,BR,3447094,CITY,Taciba,True
2011,BR,3450594,CITY,Salto,True
2012,JP,1856177,CITY,Nagasaki,True
2013,MX,8581956,CITY,Cocula,True
2014,IT,3182209,CITY,Belluno,True
2015,TR,745530,CITY,Hopa,True
2016,JP,7406332,CITY,Kamiita,True
2017,JP,7374300,CITY,Kumano,True
2018,NL,2745783,CITY,Veendam,True
2019,MX,3982589,CITY,Talpa de Allende,True
2020,BR,3455251,CITY,Panorama,True
2021,TR,320392,CITY,Burdur,True
2022,MX,8581972,CITY,General Heliodoro Castillo,True
2023,BR,3471917,CITY,Apora,True
2024,MX,8582264,CITY,Aquila,True
2025,BR,3461488,CITY,Igrapiuna,True
2026,AR,3433663,CITY,Gualeguay,True
2027,BR,3458437,CITY,Lontras,True
2028,JP,1864902,CITY,Awa,True
2029,JP,92400005,CITY,Shiraoka-machi,True
2030,DE,3214109,CITY,Ortenaukreis,True
2031,US,4676153,CITY,Brazos,True
2032,BR,3466907,CITY,Carmo da Cachoeira,True
2033,MX,8581714,CITY,Venustiano Carranza,True
2034,TR,304854,CITY,Manavgat,True
2035,BR,3452786,CITY,Porto Esperidiao,True
2036,BR,3457659,CITY,Mariopolis,True
2037,TR,311665,CITY,Igdir,True
2038,JP,2112705,CITY,Hitachiota,True
2039,SE,2678210,CITY,Skara,True
2040,DE,2939951,CITY,Coburg,True
2041,MA,11282172,CITY,Rehamna,True
2042,US,5000477,CITY,Macomb,True
2043,BR,3449860,CITY,Santa Rita de Caldas,True
2044,AR,3839307,CITY,Rawson,True
2045,TR,7732351,CITY,Sungurlu,True
2046,BR,3446295,CITY,Torres,True
2047,ZA,8347382,CITY,Namakwa,True
2048,TR,741609,CITY,Merzifon,True
2049,BR,3460815,CITY,Itambaraca,True
2050,BR,3449216,CITY,Sao Felipe,True
2051,BR,8456884,CITY,Mirassol d'Oeste,True
2052,TR,7932395,CITY,Yahyali,True
2053,MX,8583712,CITY,Espinal,True
2054,BR,3457126,CITY,Mira Estrela,True
2055,NL,2748000,CITY,Roermond,True
2056,SE,2724321,CITY,Atvidaberg,True
2057,BR,3456873,CITY,Monte Alto,True
2058,GB,2651292,CITY,Devon,True
2059,RO,673685,CITY,Matca,True
2060,BR,3458103,CITY,Malhada de Pedras,True
2061,BR,3395949,CITY,Madalena,True
2062,PT,2737502,CITY,Montalegre,True
2063,EG,52200074,CITY,Temay El Amdeed,True
2064,PT,2732773,CITY,Viana do Castelo,True
2065,BR,3403127,CITY,Capitao Poco,True
2066,BR,6323813,CITY,Castanheira,True
2067,FR,3038049,CITY,Alpes Maritimes,True
2068,TR,740483,CITY,Rize,True
2069,BR,3450950,CITY,Romelandia,True
2070,MX,8582324,CITY,Penjamillo,True
2071,BR,6317374,CITY,Jatoba,True
2072,NO,3140084,CITY,Sarpsborg,True
2073,CA,77400115,CITY,La Nouvelle Beauce,True
2074,JP,92400043,CITY,Date-shi,True
2075,BR,6319028,CITY,Sao Jose do Piaui,True
2076,JP,1849845,CITY,Toyokawa,True
2077,DK,6543950,CITY,Lolland,True
2078,SE,2707684,CITY,Harnosand,True
2079,TR,305742,CITY,Kulu,True
2080,US,5396987,CITY,Solano,True
2081,AR,3430104,CITY,Paso de los Libres,True
2082,MX,3981145,CITY,Trancoso,True
2083,BR,3458222,CITY,Macedonia,True
2084,BR,3461311,CITY,Indaiatuba,True
2085,US,4938741,CITY,Hampden,True
2086,DE,2918364,CITY,Freyung Grafenau,True
2087,JP,1852472,CITY,Shimada,True
2088,RO,670938,CITY,Petroşani,True
2089,BR,3467545,CITY,Candido de Abreu,True
2090,BR,3385106,CITY,Vicosa do Ceara,True
2091,BR,3449479,CITY,Santo Antonio do Sudoeste,True
2092,BR,3396716,CITY,Lagoa dos Gatos,True
2093,BR,6322948,CITY,Rancho Alegre d'Oeste,True
2094,TR,303290,CITY,Ortakoy,True
2095,MX,3517994,CITY,San Pedro Huilotepec,True
2096,PT,2735803,CITY,Póvoa de Lanhoso,True
2097,BR,6319945,CITY,Matias Olimpio,True
2098,JP,2112444,CITY,Kamaishi,True
2099,CH,2659703,CITY,Meilen,True
2100,BR,3391336,CITY,Potengi,True
2101,NO,54040059,CITY,Loten,True
2102,DE,2925034,CITY,Freising,True
2103,BR,3446736,CITY,Tarabai,True
2104,SE,2693301,CITY,Lysekil,True
2105,BR,3455756,CITY,Osvaldo Cruz,True
2106,JP,6822147,CITY,Kasuga,True
2107,BR,3397337,CITY,Girau do Ponciano,True
2108,FR,3012804,CITY,Indre et Loire,True
2109,BR,6317990,CITY,Planalto,True
2110,BR,3463432,CITY,Fernandopolis,True
2111,FR,3022516,CITY,Creuse,True
2112,SA,110690,CITY,Abha,True
2113,MX,8583974,CITY,General Francisco R  Murguia,True
2114,GB,2657306,CITY,Angus,True
2115,CA,5919023,CITY,Central Coast,True
2116,JP,1863482,CITY,Gyoda,True
2117,NL,2743977,CITY,Zeist,True
2118,MX,3986088,CITY,San Jose Iturbide,True
2119,CH,7285004,CITY,Jura Nord vaudois,True
2120,JP,2129245,CITY,Mikasa,True
2121,BR,3663516,CITY,Mancio Lima,True
2122,BR,3388368,CITY,Sao Luis,True
2123,BR,6324093,CITY,Sao Patricio,True
2124,BR,3395503,CITY,Maraba,True
2125,AR,3848950,CITY,Capital,True
2126,BR,3452734,CITY,Porto Lucena,True
2127,BR,3401545,CITY,Crato,True
2128,NL,2759145,CITY,Bergen op Zoom,True
2129,BR,3450719,CITY,Salesopolis,True
2130,MX,8379116,CITY,Apaxco,True
2131,GB,3333165,CITY,Leicester,True
2132,BR,3472086,CITY,Antas,True
2133,BR,3458591,CITY,Lima Duarte,True
2134,JP,6822108,CITY,Inashiki,True
2135,DE,6549748,CITY,Jena,True
2136,BR,3449072,CITY,Sao Goncalo,True
2137,TR,746913,CITY,Gerze,True
2138,NL,2757345,CITY,Delft,True
2139,JP,11611481,CITY,Tosashimizu,True
2140,JP,2112297,CITY,Kamogawa,True
2141,MX,8583526,CITY,Zitlaltepec de Trinidad Sanchez Santos,True
2142,BR,3461763,CITY,Guaxupe,True
2143,BR,3467764,CITY,Campo do Tenente,True
2144,AR,52000063,CITY,General Villegas,True
2145,BR,6316919,CITY,Cordislandia,True
2146,RO,672926,CITY,Moinesti,True
2147,TR,738743,CITY,Tokat,True
2148,RO,54440452,CITY,Voinești,True
2149,TR,749502,CITY,Cayeli,True
2150,JP,7411125,CITY,Kamitonda,True
2151,CA,7870919,CITY,Niagara,True
2152,DE,6547393,CITY,Saale Holzland,True
2153,BR,3462376,CITY,Goianira,True
2154,BR,6319921,CITY,Jacobina do Piaui,True
2155,BR,3461528,CITY,Ibiuna,True
2156,BD,1337163,CITY,Bogra,True
2157,MA,2528907,CITY,Tetouan,True
2158,MX,3995465,CITY,Monterrey,True
2159,DE,2882265,CITY,Kusel,True
2160,JP,2111129,CITY,Shibata,True
2161,TR,302720,CITY,Pervari,True
2162,BR,3446866,CITY,Tapiramuta,True
2163,JP,2112996,CITY,Choshi,True
2164,BR,6318425,CITY,Sao Francisco do Brejao,True
2165,TR,323735,CITY,Aralik,True
2166,AR,52000028,CITY,Necochea,True
2167,JP,1860773,CITY,Kaita,True
2168,BR,6318714,CITY,Sorriso,True
2169,BR,3459440,CITY,Juquia,True
2170,US,4916845,CITY,Winnebago,True
2171,BR,3407871,CITY,Altinho,True
2172,BR,6319218,CITY,Bom Jesus do Araguaia,True
2173,TR,740000,CITY,Sarkoy,True
2174,BR,3466296,CITY,Chapeco,True
2175,BR,3460214,CITY,Jaguariaiva,True
2176,JP,2128815,CITY,Obihiro,True
2177,BR,3471005,CITY,Bambui,True
2178,JP,6822180,CITY,Isumi,True
2179,JP,11612583,CITY,Shunan,True
2180,BR,3464574,CITY,Dom Basilio,True
2181,BR,3448300,CITY,Sao Roque,True
2182,BR,6320634,CITY,Dois Riachos,True
2183,BR,6320033,CITY,Wall Ferraz,True
2184,US,5099357,CITY,Hudson,True
2185,IE,52900042,CITY,Wexford,True
2186,BR,3395998,CITY,Macau,True
2187,NO,3158300,CITY,Elverum,True
2188,BR,3449273,CITY,Sao Domingos,True
2189,BR,6318020,CITY,Ponto dos Volantes,True
2190,DK,2613731,CITY,Skive,True
2191,MX,8584002,CITY,Tepechitlan,True
2192,IT,3182350,CITY,Bari,True
2193,TR,741160,CITY,Oltu,True
2194,TR,738541,CITY,Tuzluca,True
2195,JP,92400108,CITY,Akkeshi-cho,True
2196,MX,8582860,CITY,Santa Cruz Xoxocotlan,True
2197,BR,3402528,CITY,Catende,True
2198,BR,3461824,CITY,Guariba,True
2199,SE,2725901,CITY,Angelholm,True
2200,BR,3471839,CITY,Aragoiania,True
2201,SE,2699176,CITY,Krokom,True
2202,JP,92400084,CITY,Higashikawa-cho,True
2203,FI,638936,CITY,Rovaniemi,True
2204,BR,6323293,CITY,Timbe do Sul,True
2205,MX,3995019,CITY,Navojoa,True
2206,BR,3458498,CITY,Linhares,True
2207,BR,6321183,CITY,Bonfinopolis de Minas,True
2208,JP,11612327,CITY,Iki Island,True
2209,MX,8583272,CITY,El Marques,True
2210,DE,6553135,CITY,Hamm,True
2211,MX,3517178,CITY,Santa Maria Zacatepec,True
2212,MA,11281933,CITY,Guercif,True
2213,US,4296212,CITY,Jefferson,True
2214,MX,4028100,CITY,Armeria,True
2215,TR,312416,CITY,Haskoy,True
2216,EG,361871,CITY,El Dabaa,True
2217,BR,3454161,CITY,Perdigao,True
2218,MX,4012406,CITY,Cuauhtemoc,True
2219,JP,2129427,CITY,Kuji,True
2220,JP,6822160,CITY,Fujimi,True
2221,BR,6317042,CITY,Douradina,True
2222,NO,779683,CITY,Hammerfest,True
2223,MX,8581765,CITY,Siltepec,True
2224,JP,1850807,CITY,Taki,True
2225,JP,1863451,CITY,Omihachiman,True
2226,BR,6317075,CITY,Epitaciolandia,True
2227,BR,3456500,CITY,Muriae,True
2228,PT,2732965,CITY,Valpaços,True
2229,PL,3094802,CITY,Krakow,True
2230,BR,3448850,CITY,Sao Joao Evangelista,True
2231,KR,1846266,CITY,Jeju,True
2232,RO,665010,CITY,Târgu Jiu,True
2233,DE,2909461,CITY,Hassberge,True
2234,BR,3471094,CITY,Baixa Grande,True
2235,BR,3448697,CITY,Sao Jose da Barra,True
2236,JP,2111849,CITY,Mogami,True
2237,BR,6318520,CITY,Sao Jose dos Ausentes,True
2238,BR,3466470,CITY,Centenario do Sul,True
2239,JP,1847945,CITY,Tatsuno,True
2240,BR,3400617,CITY,Estreito,True
2241,DE,6551296,CITY,Neumunster,True
2242,BR,6321786,CITY,Sao Bento Abade,True
2243,NO,3148776,CITY,Kvinesdal,True
2244,CA,6147962,CITY,Simcoe,True
2245,TR,739847,CITY,Selim,True
2246,MX,8582259,CITY,Aguililla,True
2247,EG,52200217,CITY,Aswan,True
2248,JP,1851606,CITY,Soja,True
2249,MX,3980621,CITY,Valle de Bravo,True
2250,NL,2746565,CITY,Tytsjerksteradiel,True
2251,BR,6323826,CITY,Gaucha do Norte,True
2252,JP,11612481,CITY,Shiso,True
2253,GB,3333198,CITY,South Gloucestershire,True
2254,BR,3450912,CITY,Rondon,True
2255,BR,3457566,CITY,Mascote,True
2256,CH,2658377,CITY,Thun,True
2257,PT,2265472,CITY,Odemira,True
2258,BR,3448184,CITY,Sao Tiago,True
2259,AE,291074,CITY,Ras Al Khaimah,True
2260,BR,50400011,CITY,Bandeira do Sul,True
2261,EG,52200137,CITY,Sinnuris,True
2262,NO,54040089,CITY,Ostre Toten,True
2263,BR,6323737,CITY,Caracol,True
2264,AR,3842142,CITY,Almirante Brown,True
2265,PT,2267226,CITY,Lagos,True
2266,JP,1851616,CITY,Soeda,True
2267,MX,8582265,CITY,Ario,True
2268,MX,3996234,CITY,Meoqui,True
2269,AR,3429949,CITY,Pirane,True
2270,BR,3449747,CITY,Santa Vitoria do Palmar,True
2271,DE,6557386,CITY,Northeim,True
2272,AR,52000081,CITY,Colon,True
2273,BR,3461143,CITY,Ipaussu,True
2274,CA,5916918,CITY,Cariboo,True
2275,BR,3390295,CITY,Rio Formoso,True
2276,MX,8582252,CITY,Zacualpan,True
2277,BR,6321048,CITY,Sao Jose da Vitoria,True
2278,BR,3401725,CITY,Coremas,True
2279,NL,2748729,CITY,Papendrecht,True
2280,MX,8581759,CITY,Rayon,True
2281,GB,3333177,CITY,North Somerset,True
2282,BR,3457693,CITY,Marilena,True
2283,JP,1854487,CITY,Oita,True
2284,TR,312531,CITY,Harran,True
2285,BR,3452330,CITY,Presidente Getulio,True
2286,MX,8583105,CITY,Eloxochitlan,True
2287,BR,3456816,CITY,Monte Santo de Minas,True
2288,BR,6323540,CITY,Nova Santa Rita,True
2289,MX,3980190,CITY,Garcia,True
2290,TR,7628416,CITY,Sultangazi,True
2291,NL,2754447,CITY,Helmond,True
2292,IT,3171456,CITY,Parma,True
2293,BR,6316862,CITY,Chapadao do Ceu,True
2294,FI,632370,CITY,Varkaus,True
2295,MX,8583344,CITY,Zaragoza,True
2296,DE,2959047,CITY,Ahrweiler,True
2297,BR,3406041,CITY,Barroquinha,True
2298,BR,3460887,CITY,Itai,True
2299,NO,54040048,CITY,Lier,True
2300,BD,1337196,CITY,Noakhali,True
2301,RO,662992,CITY,Vicovu de Sus,True
2302,BD,1336135,CITY,Khulna,True
2303,NL,2757834,CITY,Dantumadiel,True
2304,JP,7464138,CITY,Miyashiro,True
2305,BR,3405339,CITY,Bom Jardim,True
2306,BR,3402548,CITY,Castelo do Piaui,True
2307,BR,3448636,CITY,Sao Jose dos Campos,True
2308,BR,3450144,CITY,Santa Luzia,True
2309,SA,54500016,CITY,Sarat Abidah,True
2310,JP,7413977,CITY,Kawaminami,True
2311,ES,2509951,CITY,Valencia,True
2312,PT,2738752,CITY,Guimarães,True
2313,MX,3985621,CITY,San Luis de la Paz,True
2314,JP,6822216,CITY,Kani,True
2315,BR,3393095,CITY,Paraibano,True
2316,JP,11612561,CITY,Saikai,True
2317,CA,6090772,CITY,Northumberland,True
2318,MX,4007676,CITY,Pueblo Nuevo,True
2319,SA,10972331,CITY,Al Ahsa,True
2320,FR,2997524,CITY,Lot,True
2321,BR,3411890,CITY,Divinopolis do Tocantins,True
2322,TR,7732736,CITY,Cide,True
2323,IT,3164697,CITY,Varese,True
2324,TR,314967,CITY,Fethiye,True
2325,BR,3449124,CITY,Sao Francisco de Assis,True
2326,MX,3516188,CITY,Tecamachalco,True
2327,BR,3449123,CITY,Sao Francisco de Goias,True
2328,BR,3385538,CITY,Vargem Grande,True
2329,MX,8583295,CITY,Catorce,True
2330,AR,3427428,CITY,Villaguay,True
2331,BR,3444924,CITY,Vitoria,True
2332,JP,7453844,CITY,Oizumi,True
2333,PT,2262957,CITY,Sesimbra,True
2334,DE,6557513,CITY,Viersen,True
