,country_code,region_id,gender,age
376,IT,3175395,GENDER_FEMALE,AGE_45_54
377,IT,3175395,GENDER_FEMALE,AGE_55_100
378,IT,3175395,GENDER_MALE,AGE_13_17
379,IT,3175395,GENDER_MALE,AGE_18_24
380,IT,3175395,GENDER_MALE,AGE_25_34
381,IT,3175395,GENDER_MALE,AGE_35_44
382,IT,3175395,GENDER_MALE,AGE_45_54
383,IT,3175395,GENDER_MALE,AGE_55_100
384,BD,1210997,GENDER_FEMALE,AGE_13_17
385,BD,1210997,GENDER_FEMALE,AGE_18_24
386,BD,1210997,GENDER_FEMALE,AGE_25_34
387,BD,1210997,GENDER_FEMALE,AGE_35_44
388,BD,1210997,GENDER_FEMALE,AGE_45_54
389,BD,1210997,GENDER_FEMALE,AGE_55_100
390,BD,1210997,GENDER_MALE,AGE_13_17
391,BD,1210997,GENDER_MALE,AGE_18_24
392,BD,1210997,GENDER_MALE,AGE_25_34
393,BD,1210997,GENDER_MALE,AGE_35_44
394,BD,1210997,GENDER_MALE,AGE_45_54
395,BD,1210997,GENDER_MALE,AGE_55_100
396,FI,660013,GENDER_FEMALE,AGE_13_17
397,FI,660013,GENDER_FEMALE,AGE_18_24
398,FI,660013,GENDER_FEMALE,AGE_25_34
399,FI,660013,GENDER_FEMALE,AGE_35_44
400,FI,660013,GENDER_FEMALE,AGE_45_54
401,FI,660013,GENDER_FEMALE,AGE_55_100
402,FI,660013,GENDER_MALE,AGE_13_17
403,FI,660013,GENDER_MALE,AGE_18_24
404,FI,660013,GENDER_MALE,AGE_25_34
405,FI,660013,GENDER_MALE,AGE_35_44
406,FI,660013,GENDER_MALE,AGE_45_54
407,FI,660013,GENDER_MALE,AGE_55_100
408,BH,290291,GENDER_FEMALE,AGE_13_17
409,BH,290291,GENDER_FEMALE,AGE_18_24
410,BH,290291,GENDER_FEMALE,AGE_25_34
411,BH,290291,GENDER_FEMALE,AGE_35_44
412,BH,290291,GENDER_FEMALE,AGE_45_54
413,BH,290291,GENDER_FEMALE,AGE_55_100
414,BH,290291,GENDER_MALE,AGE_13_17
415,BH,290291,GENDER_MALE,AGE_18_24
416,BH,290291,GENDER_MALE,AGE_25_34
417,BH,290291,GENDER_MALE,AGE_35_44
418,BH,290291,GENDER_MALE,AGE_45_54
419,BH,290291,GENDER_MALE,AGE_55_100
420,FR,3017382,GENDER_FEMALE,AGE_13_17
421,FR,3017382,GENDER_FEMALE,AGE_18_24
422,FR,3017382,GENDER_FEMALE,AGE_25_34
423,FR,3017382,GENDER_FEMALE,AGE_35_44
424,FR,3017382,GENDER_FEMALE,AGE_45_54
425,FR,3017382,GENDER_FEMALE,AGE_55_100
426,FR,3017382,GENDER_MALE,AGE_13_17
427,FR,3017382,GENDER_MALE,AGE_18_24
428,FR,3017382,GENDER_MALE,AGE_25_34
429,FR,3017382,GENDER_MALE,AGE_35_44
430,FR,3017382,GENDER_MALE,AGE_45_54
431,FR,3017382,GENDER_MALE,AGE_55_100
432,MA,2542007,GENDER_FEMALE,AGE_13_17
433,MA,2542007,GENDER_FEMALE,AGE_18_24
434,MA,2542007,GENDER_FEMALE,AGE_25_34
435,MA,2542007,GENDER_FEMALE,AGE_35_44
436,MA,2542007,GENDER_FEMALE,AGE_45_54
437,MA,2542007,GENDER_FEMALE,AGE_55_100
438,MA,2542007,GENDER_MALE,AGE_13_17
