,level,name,country_code,ages_ranges,geo_location,genders,interests,behavior,scholarities,languages,family_statuses,all_fields,targeting,response,lower_end,upper_end,user_count_stage,timestamp
6436,province,Lipetsk Oblast,RU,AGE_25_34,535120,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['535120'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804010335F454BDD0E88FB152C1A9', 'data': {'user_count': {'lower_end': 67000, 'upper_end': 83000}, 'user_count_stage': 2}}",67000,83000,2,2025-08-03 17:15:33.937514
6437,province,Lipetsk Oblast,RU,AGE_55_100,535120,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['535120'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804010335C0DC22344BFCAA4A22BD', 'data': {'user_count': {'lower_end': 25000, 'upper_end': 32000}, 'user_count_stage': 2}}",25000,32000,2,2025-08-03 17:15:33.937514
6438,province,Lipetsk Oblast,RU,AGE_13_17,535120,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['535120'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804010335C8A73F827AAE504BC7A3', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-08-03 17:15:33.937514
6439,province,Lipetsk Oblast,RU,AGE_18_24,535120,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['535120'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040103361917192F93D866493D1D', 'data': {'user_count': {'lower_end': 35000, 'upper_end': 44000}, 'user_count_stage': 2}}",35000,44000,2,2025-08-03 17:15:33.937514
6440,province,Lipetsk Oblast,RU,AGE_35_44,535120,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['535120'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080401033616244099B0A10067AA0D', 'data': {'user_count': {'lower_end': 31000, 'upper_end': 39000}, 'user_count_stage': 2}}",31000,39000,2,2025-08-03 17:15:33.937514
6441,province,Lipetsk Oblast,RU,AGE_25_34,535120,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['535120'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040103366127C8813CE2A54AB6FE', 'data': {'user_count': {'lower_end': 79000, 'upper_end': 98000}, 'user_count_stage': 2}}",79000,98000,2,2025-08-03 17:15:33.937514
6442,province,Lipetsk Oblast,RU,AGE_45_54,535120,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['535120'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040103369FEFB40855341E4EFAB5', 'data': {'user_count': {'lower_end': 19000, 'upper_end': 24000}, 'user_count_stage': 2}}",19000,24000,2,2025-08-03 17:15:33.937514
6443,province,St. Petersburg (City Council),RU,AGE_18_24,536203,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['536203'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804010337243BE4E3137DC15DCF0B', 'data': {'user_count': {'lower_end': 334000, 'upper_end': 409000}, 'user_count_stage': 2}}",334000,409000,2,2025-08-03 17:15:33.937514
6444,province,Lipetsk Oblast,RU,AGE_55_100,535120,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['535120'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040103374187032962A0894C14BA', 'data': {'user_count': {'lower_end': 16000, 'upper_end': 21000}, 'user_count_stage': 2}}",16000,21000,2,2025-08-03 17:15:33.937514
6445,province,St. Petersburg (City Council),RU,AGE_13_17,536203,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['536203'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804010337B548F4C61336CD4B7446', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-08-03 17:15:33.937514
