bucket,rank_gap,country_code,gap_pct,pen_total
2534,7,MEX,21.792996744202046,31.06429317140017
2534,8,ZAF,21.19510246725432,58.30930410135703
2534,9,NLD,20.60512414159585,262.10195642026315
2534,10,LKA,20.596561689531896,209.68337041185416
2534,11,BEL,20.44087652234512,443.7552703722291
2534,12,GTM,20.28025796496842,197.90143611643938
2534,13,DNK,20.153511847615924,794.2048444541805
2534,14,FRA,19.937603886143265,83.29293975531697
2534,15,BOL,19.874857040207235,310.2705956925545
2534,16,IRL,19.59600893171507,1001.7159019195069
2534,17,PAN,19.533023597618083,949.5959732656972
2534,18,DOM,19.46289257785924,359.2646430145378
2534,19,UKR,19.43114772195651,136.14796812484843
2534,20,PRY,19.28151495366944,555.1826341730512
2534,21,PRT,19.21329547523311,577.5306309628996
2534,22,IRQ,19.143759103984912,88.04366307158385
2534,23,KAZ,19.13099019067044,239.44555059547935
2534,24,ROU,19.027181444729973,316.28438359941356
2534,25,ARG,19.00141087083109,93.4346388307349
2534,26,URY,18.98929882266856,1310.6023960965583
2534,27,ESP,18.92623444277169,126.63560464281905
2534,28,MAR,18.75630897901368,113.00231442645261
2534,29,NGA,18.622060003288823,19.47949220272429
2534,30,POL,18.552240209552615,153.08133487289035
2534,31,EGY,18.53116364391929,36.693560613710574
2534,32,JPN,18.49369426546433,53.663303694851365
2534,33,GBR,18.38849320736772,71.66136429350077
2534,34,BLR,18.383768856260826,623.6142718165199
2534,35,CHE,18.3600507238224,589.5118348804415
2534,36,PAK,18.312974818567188,16.873724042156407
2534,37,CRI,18.163207119743078,800.1124931939758
2534,38,NOR,18.150980993664845,853.4638363279662
2534,39,AUT,18.017961822594405,566.0881644347014
2534,40,TUR,17.976444216492933,49.17833164558267
2534,41,DZA,17.777746447311824,102.50077186740401
2534,42,FIN,17.531970504610303,947.3619993696047
2534,43,CAN,17.425082497930564,113.0150192270614
2534,44,HUN,17.412136479093217,567.0264905147875
2534,45,USA,17.200099053666882,14.375944926212975
2534,46,ITA,16.806428441119404,104.16485541722972
2534,47,SWE,16.617087021767404,474.3996279538261
2534,48,DEU,16.445244847416678,68.27046448935279
2534,49,GRC,16.018774480503133,639.175151772622
2534,50,KOR,15.072780516185045,91.77350774353623
2534,51,CZE,14.222785698712752,536.9331271120977
2534,52,SAU,-9.577974354199585,87.8313002225633
2534,53,BHR,-10.299189827514084,1882.4576576576576
2534,54,KWT,-11.43049226026543,673.3024820248852
2534,55,ARE,-17.441936610505476,204.5959216643214
2534,56,OMN,-19.656280251166784,518.5248668319182
2534,57,QAT,-38.83878635201298,844.3055639017421
3544,1,LBN,31.353336934340863,472.78290508279196
3544,2,PRI,30.608364908853677,883.6463069468949
3544,3,MEX,30.39952677318172,18.002266779041364
3544,4,BGD,29.58782488919222,13.615926976481257
3544,5,LKA,28.798121357722284,110.04072601280907
3544,6,IRL,28.613995038310662,440.8649638046489
3544,7,AZE,27.407799727507093,194.0098988217774
3544,8,FRA,27.27220334975644,40.36331944708201
3544,9,BEL,26.64936359227788,211.34649074480356
3544,10,BRA,26.197109897052066,10.010364033782484
3544,11,GTM,26.111361605870893,137.7773175819077
3544,12,ZAF,26.06081650953171,32.254557387476936
3544,13,PRT,25.67140628081998,269.50450514568774
3544,14,KAZ,25.26889692964112,111.00314757516423
3544,15,DOM,25.255025248467007,214.35083650948198
3544,16,GRC,25.1857448227687,264.5696983404664
3544,17,ESP,24.820528116349102,52.76873522963695
3544,18,PAK,24.713430146141125,11.585773587756968
3544,19,ARG,24.69688859923272,51.08059198608517
3544,20,BOL,24.63824837477788,197.78994998809242
3544,21,PAN,24.619747989290225,527.468415899122
3544,22,MAR,24.603014294082534,59.67767834223261
3544,23,NLD,24.514643801709195,146.18453042320766
3544,24,PRY,24.50207908516465,331.61076900502195
3544,25,ITA,24.497311255354383,48.37536515458702
3544,26,UKR,24.477259360468125,50.712816966555074
3544,27,GBR,24.47261420216002,35.60490016516806
3544,28,BLR,24.44323950129445,224.58504821499074
3544,29,KEN,24.296004897078745,49.33677587946761
3544,30,CHE,24.29171092925868,259.85399404430865
3544,31,TUR,24.25639575861144,26.041958997993515
3544,32,AUT,24.1529776352591,265.37767478197935
3544,33,URY,24.108407551591885,741.4766419281259
3544,34,DNK,24.04829974234514,468.4363826140924
3544,35,NGA,24.02689293401177,13.751783714902336
3544,36,CRI,23.962598035805154,408.2953432319461
3544,37,JPN,23.92647888465113,24.12755952416834
3544,38,POL,23.82652930062961,56.67622905721312
3544,39,IRQ,23.71048185769302,63.45716744072681
3544,40,DEU,23.284693752934967,30.767754613709123
3544,41,HUN,23.19511900139377,264.91685959841436
3544,42,NOR,23.16599839292456,436.2763481141994
3544,43,SWE,22.71740056239181,234.92855076901535
3544,44,DZA,22.642007270602267,45.49795435331119
3544,45,EGY,22.59647007822462,21.18737795450349
3544,46,ROU,22.284144324683485,128.95849237715734
3544,47,FIN,22.14028252033797,454.6609687936018
3544,48,CZE,22.03945152156028,229.41289805321395
3544,49,KOR,21.381111645889256,46.63553088981405
3544,50,CAN,20.81535422609214,55.87501706932008
3544,51,USA,20.011246134441052,7.312881739721253
3544,52,KWT,-6.806864414356188,267.473953720552
3544,53,ARE,-10.954444505476546,125.51393261196868
3544,54,SAU,-10.95785458963675,48.07433079234343
3544,55,OMN,-16.078560206439644,272.19665876307243
3544,56,BHR,-21.595356360998245,798.3351214894288
3544,57,QAT,-30.973174161867497,414.9690530264124
4554,1,MEX,9.456733179403887,9.834851875787946
4554,2,LBN,9.203633024682382,233.89102525070376
4554,3,PRI,8.183518005872052,360.549497597413
4554,4,UKR,6.86699171503614,28.443175405838062
4554,5,GTM,6.0443634637858485,99.93703145874284
4554,6,BLR,5.946894413604248,120.39675805596912
4554,7,DOM,5.872527279515789,117.32771264188592
4554,8,LKA,5.812123247275687,54.01351916185801
4554,9,KAZ,5.617258243843948,66.07024857941944
4554,10,PRT,5.525576125350239,95.74335818069818
4554,11,AZE,5.108268357845547,123.67638720129607
4554,12,CRI,4.411165104039183,237.14227945750903
4554,13,ZAF,4.334005399596432,22.505691705256268
4554,14,BRA,3.77555655722291,5.348635270112063
4554,15,IRL,3.104037794806092,192.9422878931592
4554,16,GRC,2.9964961219690824,97.67354529408867
4554,17,IRQ,2.996225754633356,38.542416891781535
4554,18,URY,2.8883188315326818,351.4563263685451
4554,19,GBR,2.639364059113502,17.672195393436255
4554,20,AUT,2.518264829517709,126.44275132698915
4554,21,FRA,2.418995976262505,17.63743803645376
4554,22,CAN,2.3530223301572355,30.294134570931394
4554,23,BOL,2.029621926227734,124.18743206466219
4554,24,DNK,1.9878464541334773,200.26934120064274
4554,25,NLD,1.9853625642750927,69.17634955930997
4554,26,MAR,1.8384154668681851,33.707337933061645
4554,27,PAN,1.765151489154471,284.306386528646
4554,28,ITA,1.7613810934402476,17.408970588151455
4554,29,ROU,1.598050517198193,51.206163130881386
4554,30,BGD,1.431845948043165,8.941707901729266
4554,31,TUR,1.3697363103134734,13.248982040719065
4554,32,CHE,1.1800716906236106,124.4944823261947
4554,33,ARG,1.1678956440115156,26.970663727209935
4554,34,PAK,1.1350130240886858,7.8614405937927785
4554,35,POL,1.0671516478500465,28.539835126063082
4554,36,DEU,0.9563908009418518,15.082839206987845
4554,37,HUN,0.7952686098365652,98.28058778394022
4554,38,NGA,0.7279171334078602,9.081235026788955
4554,39,JPN,0.5664993612947282,8.308615756757822
4554,40,KOR,0.3820020552702091,18.573930848728075
4554,41,ESP,0.1739768836796364,19.208747337823638
4554,42,KEN,-0.0897333939284861,35.1666956865996
4554,43,BEL,-0.1520549058183647,99.10846778788161
4554,44,EGY,-0.1708562483606814,12.96781922675603
4554,45,SWE,-0.2448643006944414,116.5640562965385
4554,46,USA,-0.7345510042981263,3.7336131337221303
4554,47,NOR,-0.7858244930616782,209.51456310679612
4554,48,FIN,-0.7938325370517644,227.90999347670646
4554,49,CZE,-1.11625223431367,88.19643651813713
4554,50,DZA,-1.1713578534018367,26.957801303797172
4554,51,PRY,-1.290591286136166,218.45074812051075
4554,52,KWT,-29.15229772830701,183.09383443871286
4554,53,BHR,-30.62586417835156,686.7855468609138
4554,54,OMN,-30.921185074004928,266.9828918429024
4554,55,SAU,-33.66516609296712,39.4909159677771
4554,56,ARE,-38.56224322663792,117.99446376649865
4554,57,QAT,-52.64939551882168,405.7723193952808
55plus,1,ZAF,22.21028509306696,30.576849287644723
55plus,2,BLR,22.19999471585016,118.99800298740097
55plus,3,GTM,20.576612759206487,151.1922646058222
55plus,4,KAZ,19.696872993012978,75.91868772875613
55plus,5,AZE,19.58247909041054,124.21802489243198
55plus,6,UKR,19.388520194709724,27.214687530777653
55plus,7,MEX,19.18159737948784,12.459434631071082
55plus,8,PRI,18.926160144077635,329.2229210122751
55plus,9,IRQ,17.90778394801308,59.517904446297216
55plus,10,LKA,17.65715039143294,61.96821255073411
55plus,11,LBN,17.259828624265488,247.38655382788036
55plus,12,ROU,17.233185233589037,57.857196288890734
55plus,13,PRT,17.17675523014506,97.98489305833219
55plus,14,GRC,16.562401550999212,99.02441402877186
55plus,15,DOM,15.53336189348962,148.51305155011914
55plus,16,BRA,15.396212671524651,6.392412896851165
55plus,17,HUN,15.184360180496782,125.0116164367678
55plus,18,CRI,15.116008313145189,256.26230118389844
55plus,19,GBR,14.98528457854857,16.731560844767696
55plus,20,URY,14.675138996153938,388.01297725276004
55plus,21,PRY,14.405248045609378,277.25945647487725
55plus,22,POL,14.21748431995876,34.78688533924491
55plus,23,FRA,13.619440911902364,16.711627820999535
55plus,24,KEN,13.57915803632681,56.84697435323488
55plus,25,ARG,13.499338291454206,34.36473094639128
55plus,26,ITA,13.141288342746613,15.884867401489977
55plus,27,PAN,13.11561275264255,342.79228415193234
55plus,28,BOL,13.04754129429664,176.32317236685302
55plus,29,MAR,12.734448222793894,42.25751437204912
55plus,30,PAK,12.709047614948512,10.748196984769619
55plus,31,ESP,12.440815470223152,20.405825806417493
55plus,32,TUR,12.310202890181875,16.58341800704473
55plus,33,NGA,12.270887630054856,14.744010267825
55plus,34,EGY,12.1636588072882,17.850231992024632
55plus,35,IRL,12.116291522041363,232.21513446300443
55plus,36,CAN,12.05171919441792,27.915978097798355
55plus,37,FIN,11.480474254724651,205.59808069009904
55plus,38,KOR,11.380557212013237,17.40304839091206
55plus,39,DEU,11.338490285718375,11.22186860371781
55plus,40,NOR,11.16844828871512,202.13977852265745
55plus,41,NLD,11.085448469900548,58.21657477697454
55plus,42,CZE,11.07204309783327,112.68232644617278
55plus,43,DNK,10.865798394339691,185.0702667962187
55plus,44,USA,10.775681384794108,3.5608351122087925
55plus,45,BEL,10.643299197592562,92.54254532234977
55plus,46,CHE,10.621115651501006,113.43457013042574
55plus,47,JPN,9.995793121777202,9.03953346348029
55plus,48,SWE,9.938751544612538,113.63712103069885
55plus,49,BGD,9.64089008915686,12.282948701828357
55plus,50,AUT,9.514265646736142,103.00274787081341
55plus,51,DZA,7.18304625273986,37.37889078443364
55plus,52,BHR,-6.230543462241666,1297.8754663556144
55plus,53,OMN,-11.370335746776362,647.4266890124409
55plus,54,SAU,-16.200877476654778,74.36640772441605
55plus,55,ARE,-16.22561863508229,244.50955346035707
55plus,56,KWT,-20.24491673850449,374.9127776794176
55plus,57,QAT,-38.40808298739696,1071.373918211195
